host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,,
0,1,1,4,1,1,1,10,1,1125,5,5,5,5,5,5,0,1,,
0,4,2,2,1,1,3,1,2,1125,5,5,5,5,5,5,0,1,,
0,1,1,2,1,1,1,7,1,1125,9,10,10,10,9,9,0,1,,
0,3,1,8,2,2,4,11,2,1125,10,10,10,10,9,9,0,4,,
0,3,1,5,1,1,3,7,2,1125,10,10,9,10,10,10,0,4,,
0,34,1,16,3,4,12,23,1,365,10,10,10,10,10,10,0,1,,
0,3,1,4,1,1,2,5,2,1125,10,10,10,10,10,10,0,4,,
0,3,1,10,2,3,5,15,2,1125,10,10,10,10,10,9,0,4,,
0,3,1,2,1,1,1,2,1,1125,9,10,9,9,9,9,1,21,,
0,3,1,2,1,1,1,2,1,1125,9,10,9,10,9,10,1,21,,
0,3,1,4,1,1,2,2,1,1125,9,9,9,9,9,9,1,21,,
0,1,1,4,1,2,1,11,1,1125,5,5,5,5,5,5,0,1,,
0,2,3,5,1,2,2,13,3,365,10,10,10,10,6,6,1,4,,
0,3,1,8,2,2,4,6,1,1125,9,9,10,10,10,9,1,21,,
0,6,2,1,1,1,1,2,1,7,5,5,5,5,5,5,0,1,,
0,3,1,6,1,1,4,4,1,1125,9,9,9,9,9,9,1,21,,
0,3,1,3,1,1,2,4,3,1125,9,9,9,9,9,9,1,7,,
1,5,2,2,1,1,1,2,7,1125,9,10,9,10,9,9,0,11,,
0,1,1,3,1,1,3,7,1,1,7,10,7,7,9,7,0,3,,
0,1,1,2,1,1,1,48,1,30,5,5,5,5,5,5,0,1,,
1,1,1,4,1,1,3,3,2,1125,8,8,9,9,9,8,0,8,,
0,3,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,2,1,1,1,3,1,1125,9,9,10,10,10,9,1,13,,
0,2,2,1,2,1,1,5,1,1125,5,5,5,5,5,5,0,1,,
0,3,2,4,1,1,1,6,1,1125,5,5,5,5,5,5,0,1,,
0,4,2,1,1,1,1,2,1,365,10,10,10,10,10,10,0,2,,
0,1,2,2,1,1,1,13,1,7,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,3,3,2,30,9,9,10,10,8,8,1,7,,
0,1,1,3,1,1,1,5,4,21,10,9,10,10,10,10,0,1,,
1,1,1,4,1,2,3,5,4,20,10,10,10,10,10,10,0,2,,
0,1,2,2,1,1,1,7,1,1125,5,5,5,5,5,5,0,2,,
0,1,1,4,1,1,2,10,1,1125,10,10,10,10,8,8,0,2,,
0,5,2,2,1,1,1,3,3,10,10,10,6,8,6,10,0,1,,
0,5,1,2,1,2,1,9,1,1125,10,10,10,10,10,10,0,3,,
0,1,1,2,1,1,1,2,1,90,9,8,9,9,8,9,0,6,,
0,1,2,4,1,1,1,5,1,365,5,5,5,5,5,5,0,1,,
0,1,3,2,1,1,0,3,2,365,9,9,9,9,9,9,1,13,,
0,1,1,2,1,1,0,3,2,365,10,9,10,10,10,10,1,13,,
0,1,3,2,1,1,1,2,2,365,9,9,10,10,10,10,1,13,,
0,1,3,2,1,1,1,2,2,365,10,9,10,10,10,10,1,13,,
0,1,1,4,1,1,1,3,2,365,9,9,10,10,9,9,1,13,,
0,1,3,4,1,1,3,3,2,365,10,9,10,10,10,10,1,13,,
0,1,3,4,1,1,0,3,2,365,9,9,9,9,9,9,1,13,,
0,1,3,4,1,1,1,2,2,365,10,9,10,10,10,10,1,13,,
0,1,3,4,1,1,1,2,2,365,9,8,9,10,9,9,1,13,,
0,1,1,6,2,2,5,5,2,365,9,9,10,10,10,9,1,13,,
0,5,1,5,1,2,5,5,30,1125,9,8,9,9,10,9,1,1,,
0,1,1,9,4.5,4,8,10,1,300,9,9,9,9,10,9,1,8,,
0,8,1,6,2,3,4,7,1,90,10,9,10,10,9,9,0,1,,
0,1,1,4,2,2,2,6,1,1125,9,10,9,10,10,9,1,8,,
1,1,1,3,1,1,1,15,3,21,10,10,10,10,10,10,0,1,,
0,4,2,1,1,1,1,3,2,30,8,8,10,10,8,10,0,1,,
0,1,1,4,1,1,1,13,2,365,9,9,10,10,9,9,0,3,,
0,1,1,5,2,2,5,7,150,1125,9,9,10,10,10,9,0,1,,
0,1,1,4,2,2,1,4,1,30,7,8,10,10,10,8,0,8,,
0,1,1,5,1,2,2,2,1,1125,8,4,9,10,9,9,1,1,,
0,1,1,3,1,1,1,8,3,1125,9,10,10,9,7,8,0,1,,
0,1,1,5,1,2,5,3,5,365,10,9,10,10,10,10,1,9,,
0,1,1,2,1,1,2,4,5,365,10,10,10,10,10,10,0,9,,
0,38,2,1,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,5,1,2,3,4,5,365,10,10,10,10,10,9,1,9,,
0,16,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,3,2,30,9,10,10,10,9,9,1,7,,
0,1,1,6,1,2,6,7,1,20,8,7,9,9,9,8,0,1,,
0,5,1,4,1,1,2,8,3,365,5,5,5,5,5,5,0,2,,
0,5,1,6,2,2,4,15,3,365,10,10,10,10,10,10,0,2,,
0,6,2,2,1,1,1,9,2,1125,5,5,5,5,5,5,0,1,,
1,1,1,5,1,2,3,5,2,60,10,10,10,10,10,9,1,13,,
0,4,2,2,1,1,0,2,1,60,10,10,10,10,9,10,0,1,,
0,1,2,1,1,1,1,10,1,1125,5,5,5,5,5,5,0,1,,
0,2,1,4,1,1,1,3,15,365,6,10,4,6,8,6,0,10,,
0,2,1,4,1,1,1,2,7,365,5,5,5,5,5,5,0,10,,
0,1,1,4,1,2,2,3,5,365,10,10,10,10,9,10,1,9,,
0,2,2,1,1,1,0,1,1,500,9,8,10,10,10,9,0,12,,
0,1,1,6,2,2,6,8,3,1125,9,9,9,9,9,9,1,2,,
0,5,1,4,1,1,2,5,1,1125,9,9,10,10,10,10,0,1,,
0,2,2,2,2,1,2,3,1,15,10,10,10,10,10,10,0,1,,
0,3,1,8,1,2,5,4,1,1125,8,9,9,9,9,8,1,21,,
0,1,1,8,2,3,4,7,3,1125,9,9,10,9,10,9,0,11,,
0,3,1,8,1,2,5,4,1,1125,8,9,9,9,10,8,1,21,,
0,3,1,4,1,1,0,3,1,1125,9,9,9,9,9,9,1,21,,
0,6,1,7,2,4,4,10,5,1125,9,9,9,9,8,9,0,1,,
0,2,2,2,1,1,1,2,30,1125,10,9,10,10,9,10,0,1,,
0,6,1,4,1,3,3,8,2,60,10,10,10,10,10,10,0,1,,
0,1,2,2,2.5,1,1,2,2,90,9,6,9,8,9,7,0,8,,
0,6,2,2,1,1,2,2,1,7,5,5,5,5,5,5,0,1,,
0,2,2,1,1,1,1,2,5,400,8,10,10,10,9,9,0,12,,
1,1,2,1,1,1,1,2,3,1125,10,10,10,10,10,10,0,2,,
1,1,2,2,1,1,1,2,3,1125,10,10,10,10,10,10,0,2,,
0,5,2,2,1,1,1,3,1,1125,9,9,10,10,9,10,0,3,,
0,12,1,3,1,2,2,3,360,1125,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,2,3,4,1125,9,9,10,10,9,9,0,1,,
0,1,1,7,1,4,5,6,5,150,8,8,9,9,8,8,0,7,,
0,5,1,4,2,2,2,25,210,1125,5,5,5,5,5,5,0,1,,
0,4,1,5,1,2,2,4,14,1125,5,5,5,5,5,5,0,3,,
0,1,1,4,1,1,3,3,1,40,10,10,10,10,10,9,1,5,,
0,3,2,4,1,1,1,8,4,1125,5,5,5,5,5,5,0,1,,
0,1,1,4,1,2,2,10,3,1125,10,6,6,4,8,8,0,5,,
1,1,2,2,1,1,1,3,3,28,9,10,10,10,9,9,1,2,,
0,4,2,2,1,1,1,2,7,365,5,5,5,5,5,5,1,3,,
0,1,2,2,1,1,1,2,1,1125,10,10,10,10,10,10,0,5,,
1,1,1,4,1,1,2,3,2,1125,9,9,10,10,10,9,1,9,,
0,12,2,1,1,1,1,5,1,1125,10,10,10,10,6,6,0,1,,
1,1,1,3,1,1,1,4,1,365,9,9,10,10,9,9,0,3,,
1,1,1,3,1,1,1,5,2,365,9,9,10,10,10,9,0,3,,
0,2,2,4,1,1,2,4,1,20,8,9,9,10,10,9,0,19,,
1,2,1,5,3,2,5,18,4,700,10,10,10,10,10,9,1,1,,
0,1,2,2,1,1,1,2,2,30,9,10,10,10,8,9,1,7,,
0,4,1,5,1,2,3,6,2,1125,10,10,10,10,10,10,0,2,,
0,18,2,1,1,1,1,4,1,30,9,9,9,9,8,9,0,1,,
0,1,2,1,0,1,0,1,1,1125,10,9,10,10,9,10,0,6,,
0,6,2,6,2,3,3,9,1,1125,10,9,10,10,9,10,0,2,,
0,5,1,4,1,2,2,4,10,365,9,9,9,10,9,9,0,2,,
1,5,1,3,1,1,2,2,2,365,9,9,10,10,9,9,0,1,,
0,1,1,4,1,2,3,3,90,720,5,5,5,5,5,5,0,1,,
0,5,2,4,1,1,2,8,2,30,5,5,5,5,5,5,0,1,,
0,6,1,1,1,1,1,2,30,1125,9,9,10,10,8,9,0,1,,
0,5,2,3,1,1,1,3,1,1125,9,10,10,10,10,9,0,2,,
0,1,1,5,1,1,1,12,2,1125,5,5,5,5,5,5,0,2,,
0,2,2,2,1,1,1,3,2,7,7,8,9,10,7,8,0,1,,
0,1,1,4,1,1,1,8,2,1125,5,5,5,5,5,5,0,2,,
0,1,1,1,1,1,1,8,2,1125,5,5,5,5,5,5,0,1,,
0,30,1,5,1,1,1,15,1,1125,5,5,5,5,5,5,0,1,,
0,2,2,2,1,1,2,2,1,30,5,5,5,5,5,5,0,1,,
0,3,1,4,1,2,1,8,1,15,5,5,5,5,5,5,0,1,,
0,3,1,4,1,1,2,11,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,5,2,1125,9,9,10,10,10,9,0,1,,
0,2,2,1,1,1,1,2,3,150,10,10,10,10,10,10,0,1,,
0,6,2,1,1,1,1,2,3,6,5,5,5,5,5,5,0,1,,
0,2,2,2,1,1,1,3,20,45,9,8,9,10,9,9,0,2,,
0,2,2,1,1,1,1,1,30,365,5,5,5,5,5,5,0,12,,
0,3,1,2,1,1,5,67,2,1125,5,5,5,5,5,5,0,17,,
0,3,1,5,1,2,3,4,2,1125,10,9,10,10,9,9,1,17,,
0,6,1,1,1,1,1,10,2,1125,5,5,5,5,5,5,0,1,,
0,6,2,2,2,1,1,4,3,100,5,5,5,5,5,5,1,3,,
1,1,1,3,2,1,2,4,2,365,9,9,9,9,7,9,0,5,,
0,1,1,3,1,1,3,2,2,30,10,10,10,10,9,10,1,7,,
0,2,2,2,1,1,1,2,1,20,10,10,10,10,10,10,0,2,,
0,1,1,4,1,1,1,4,2,1125,10,10,10,10,10,10,1,1,,
1,2,2,1,2,1,0,1,2,180,10,9,10,10,10,9,0,2,,
0,1,1,2,1,1,2,3,1,30,9,9,9,9,9,8,1,4,,
0,1,3,2,1,1,3,6,3,1125,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,7,4,30,10,10,10,10,8,10,0,1,,
0,1,1,5,1,3,4,3,1,90,9,9,10,10,10,9,1,3,,
0,3,3,5,1,2,3,6,2,1125,10,9,10,10,9,9,1,17,,
0,3,1,3,1,1,2,4,2,1125,10,9,10,10,10,10,1,17,,
0,2,1,8,1,3,2,6,1,1125,5,5,5,5,5,5,1,1,,
0,2,2,1,1,1,1,7,2,20,5,5,5,5,5,5,1,1,,
0,4,2,2,1,1,1,1,1,15,10,10,10,10,10,10,1,1,,
0,1,1,2,1,1,2,12,1,30,8,9,9,9,9,9,1,4,,
0,1,1,2,1,1,2,8,1,30,9,9,9,9,10,9,1,4,,
0,5,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,5,2,2,1,1,1,4,1,30,5,5,5,5,5,5,1,1,,
0,11,1,4,1,1,2,10,2,90,10,9,10,10,10,10,0,1,,
0,5,1,2,1,1,1,8,2,360,10,9,9,10,10,9,1,1,,
0,6,2,1,1,1,0,1,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,3,1,1,1,8,1,1125,5,5,5,5,5,5,0,1,,
0,18,1,4,1,1,1,16,3,1125,5,5,5,5,5,5,0,2,,
0,1,1,12,2,4,8,4,1,365,9,9,10,10,9,9,0,4,,
0,5,2,3,1,1,3,2,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,2,1,1125,9,9,9,10,9,9,0,6,,
0,18,1,2,1,1,1,12,1,1125,5,5,5,5,5,5,0,2,,
0,4,1,6,1,1,1,4,5,1125,9,9,9,9,10,9,0,1,,
0,1,3,2,1,1,1,2,1,45,9,9,10,9,10,9,1,6,,
0,9,2,2,1,1,1,2,1,360,10,10,10,10,9,10,1,2,,
0,1,2,3,1,1,3,8,1,1125,5,5,5,5,5,5,0,1,,
0,1,4,1,1,1,2,2,1,5,10,10,10,10,10,10,0,1,,
0,13,2,1,1,1,1,5,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,1,16,3,1125,5,5,5,5,5,5,0,1,,
0,5,2,3,1,1,2,1,3,6,10,10,10,10,10,10,0,2,,
0,4,2,1,1,1,1,1,1,1125,10,10,10,10,8,9,0,1,,
0,1,2,2,1,1,1,2,1,1125,10,10,10,10,10,10,1,5,,
0,1,2,2,1,1,1,3,2,1125,10,10,10,10,9,9,0,2,,
0,1,2,2,1,1,1,2,5,1000,10,10,10,10,10,10,0,1,,
0,5,2,3,1,1,2,3,1,1125,5,5,5,5,5,5,1,2,,
0,2,1,6,1,1,3,5,1,100,8,9,9,10,10,9,0,19,,
0,5,2,2,2,1,3,3,1,10,10,10,10,10,10,10,1,1,,
0,2,1,3,1,2,2,8,2,1125,10,10,10,10,10,9,0,2,,
0,1,1,2,1,1,1,4,2,60,10,10,10,10,10,9,0,1,,
0,4,2,2,1,1,1,4,4,1125,5,5,5,5,5,5,0,1,,
0,4,1,4,1,2,2,8,3,92,10,10,10,10,10,9,0,1,,
0,8,2,1,1,1,1,2,1,20,10,10,10,10,10,10,0,1,,
0,3,4,3,1,1,3,1,2,200,9,9,9,10,9,9,1,15,,
0,1,1,3,1,2,2,11,2,29,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,2,3,1,30,5,5,5,5,5,5,0,8,,
0,5,2,1,1,1,1,2,1,15,5,5,5,5,5,5,0,1,,
0,5,1,2,1,1,1,4,4,10,10,10,10,10,10,10,0,1,,
0,5,1,4,1,2,2,3,90,730,9,9,9,9,9,9,0,2,,
0,1,1,4,1,2,2,6,2,1125,10,10,10,10,10,9,0,2,,
0,3,1,6,2,2,2,10,3,359,9,9,9,9,10,9,1,3,,
0,1,1,4,1,1,0,3,2,30,9,8,9,9,9,9,1,5,,
0,2,2,1,1,1,1,8,1,1125,5,5,5,5,5,5,0,1,,
0,6,2,2,1,1,2,4,1,30,5,5,5,5,5,5,0,1,,
0,1,2,1,1,1,1,1,1,1125,10,10,10,10,9,10,1,6,,
0,6,1,5,1,3,3,3,3,25,10,10,10,10,10,10,0,1,,
0,26,1,3,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
1,7,2,2,1,1,1,1,1,1125,9,9,9,9,9,9,1,4,,
0,2,1,4,1,1,2,4,2,365,10,9,9,10,9,9,0,1,,
0,5,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,1,1,,
0,2,2,2,1,1,1,4,1,1125,5,5,5,5,5,5,0,1,,
0,8,1,4,1,1,1,6,2,1125,10,10,10,10,10,8,0,1,,
0,4,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
1,30,2,3,1,1,3,2,3,1125,10,10,10,10,9,10,1,2,,
0,2,1,5,2,3,5,10,3,1125,5,5,5,5,5,5,0,1,,
0,1,1,2,1,1,1,5,1,1125,10,10,10,10,10,10,0,1,,
0,2,1,4,1,1,2,3,2,1125,5,5,5,5,5,5,0,1,,
0,3,1,2,1,2,2,21,1,1125,5,5,5,5,5,5,0,1,,
0,4,1,4,1,2,2,8,6,1125,9,10,10,10,9,9,1,1,,
0,6,1,6,3,3,4,8,4,1125,10,10,10,10,10,10,0,1,,
0,9,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,2,1,4,1,1,2,6,2,1125,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,2,7,1,1125,10,9,8,8,10,9,0,2,,
0,1,1,3,1,2,2,8,5,1125,10,10,9,10,10,9,0,1,,
1,1,1,2,1,1,1,5,3,365,10,10,9,10,10,10,0,2,,
0,2,4,2,1,1,2,5,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,2,4,1,1125,5,5,5,5,5,5,0,1,,
0,5,2,2,1,1,1,2,3,1125,5,5,5,5,5,5,0,1,,
0,2,2,1,2,1,1,2,15,400,6,4,10,10,8,8,0,12,,
0,4,2,1,1,1,1,4,4,1222,5,5,5,5,5,5,0,1,,
1,1,1,2,1,1,1,5,3,365,10,10,9,10,10,10,0,2,,
0,10,1,4,1,1,3,5,30,1125,8,7,8,10,9,8,0,2,,
0,18,2,2,1,1,2,3,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,1,4,2,1125,5,5,5,5,5,5,0,2,,
0,1,1,3,1,1,1,5,1,30,10,10,10,10,10,10,0,1,,
0,5,2,1,1,1,1,2,365,800,10,10,10,10,10,9,0,2,,
0,13,2,2,2,1,1,7,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,4,1,1,2,5,2,1125,10,10,10,10,9,10,1,1,,
0,3,2,2,1,1,1,4,1,1125,8,9,9,9,10,8,1,4,,
0,1,2,2,2,1,1,67,2,1125,9,9,10,10,10,10,0,1,,
0,3,1,10,4,2,6,16,2,30,10,10,10,10,10,9,0,2,,
0,6,2,2,1,1,2,4,1,1125,5,5,5,5,5,5,0,1,,
1,1,2,2,1,1,2,4,2,1125,10,10,10,10,9,10,0,1,,
0,5,2,1,2,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,3,1,4,1,2,3,7,1,1125,9,9,10,10,10,9,1,2,,
0,1,2,3,1,1,2,2,2,100,10,10,9,10,10,10,0,1,,
1,2,2,2,1,1,1,2,1,1125,7,9,9,9,10,8,0,1,,
0,1,2,2,1,1,2,3,1,1125,5,5,5,5,5,5,0,1,,
0,4,2,1,1,1,2,1,5,120,5,5,5,5,5,5,1,1,,
1,3,1,6,1,3,4,3,3,1125,9,8,10,10,10,10,1,8,,
0,5,2,2,1,1,2,14,1,1125,5,5,5,5,5,5,1,5,,
0,4,2,1,1,1,1,2,2,1125,5,5,5,5,5,5,1,1,,
0,25,1,5,1,3,4,10,2,30,5,5,5,5,5,5,0,1,,
0,5,2,4,1,1,3,18,1,1125,5,5,5,5,5,5,1,5,,
0,2,1,4,1,3,3,17,1,1125,5,5,5,5,5,5,0,1,,
1,1,1,6,2,2,2,16,2,180,10,10,9,10,10,9,0,11,,
0,1,2,4,1,1,2,5,1,1125,10,8,10,10,10,9,0,1,,
0,5,2,2,1,1,2,22,1,1125,5,5,5,5,5,5,0,5,,
1,1,1,7,2,4,4,4,2,1125,10,10,10,10,10,10,0,3,,
0,3,1,10,4,4,5,11,4,1125,8,9,8,9,9,9,1,21,,
1,1,1,3,1,1,2,5,3,1125,10,10,10,10,10,10,1,5,,
0,3,4,2,1,1,1,3,2,7,5,5,5,5,5,5,0,1,,
0,1,1,4,1,1,1,4,2,1125,9,9,10,10,10,9,1,8,,
0,8,2,2,2,1,2,18,2,15,10,10,10,10,8,9,0,1,,
0,1,1,4,2,1,3,2,1,365,8,8,8,8,8,8,1,10,,
0,1,3,4,2,1,3,2,1,365,10,10,10,10,9,10,1,10,,
0,1,1,8,1,3,6,4,3,300,10,10,10,10,9,9,0,4,,
0,27,2,4,1,1,2,7,3,1125,5,5,5,5,5,5,0,1,,
0,2,4,1,1,1,6,2,1,1125,10,8,4,10,10,10,0,19,,
0,3,1,4,1,1,1,8,1,1125,5,5,5,5,5,5,1,3,,
0,3,2,2,1,1,1,8,1,1125,8,8,10,10,8,8,0,2,,
0,1,2,2,1,1,2,3,7,365,5,5,5,5,5,5,0,2,,
0,1,2,2,1,1,3,3,7,365,5,5,5,5,5,5,0,2,,
0,5,2,1,1,1,1,7,30,1125,5,5,5,5,5,5,0,1,,
0,3,1,2,1,1,1,15,1,10,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,3,6,3,1125,5,5,5,5,5,5,0,1,,
0,5,2,1,1,1,1,9,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,1,1,1,1,1,3,1125,10,9,10,10,10,10,1,2,,
0,1,1,5,1,2,2,3,1,1125,9,9,10,10,10,9,1,6,,
1,11,1,6,2.5,3,6,29,1,30,10,10,10,10,10,10,0,4,,
0,2,2,2,1,1,1,4,1,1125,5,5,5,5,5,5,0,1,,
0,9,2,1,1,1,1,3,1,1125,10,10,10,10,10,10,1,1,,
0,2,2,1,1,1,1,5,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,5,2,2,5,20,1,1125,9,9,9,9,9,9,0,2,,
0,2,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,0,1,,
0,2,2,2,1,1,2,5,2,15,10,10,10,10,10,10,0,1,,
0,1,2,1,1,1,1,2,1,1125,8,10,10,10,10,8,0,1,,
0,5,2,2,1,1,2,2,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,4,1,1125,5,5,5,5,5,5,0,1,,
0,4,2,2,1,1,1,3,1,10,10,10,10,10,10,10,0,1,,
0,24,1,12,3,6,8,32,10,1125,5,5,5,5,5,5,1,2,,
1,1,1,4,2,2,4,11,2,180,10,10,10,10,10,9,0,11,,
0,1,1,4,1,2,2,6,4,1125,10,9,10,10,10,9,1,3,,
0,10,1,2,1,1,1,3,7,1125,5,5,5,5,5,5,1,1,,
0,4,1,3,1,2,2,4,30,365,10,10,10,10,10,10,0,1,,
0,1,2,2,1,1,2,6,1,1125,5,5,5,5,5,5,0,1,,
0,4,2,2,1,1,2,3,1,1125,5,5,5,5,5,5,0,1,,
0,2,1,3,1,2,2,4,3,1125,9,9,10,10,9,9,0,1,,
0,4,2,2,2,2,2,1,1,7,5,5,5,5,5,5,0,1,,
0,2,2,1,1,1,1,3,3,1125,5,5,5,5,5,5,0,1,,
0,4,2,1,1,1,1,2,1,1125,5,5,5,5,5,5,0,2,,
0,2,1,4,1,2,2,3,14,365,10,10,10,10,10,10,0,2,,
0,2,1,3,1,2,2,3,14,365,10,9,10,9,9,9,0,2,,
0,1,1,4,1,2,2,9,3,1125,10,10,10,10,10,9,0,1,,
1,1,1,7,1,3,4,9,2,60,10,10,10,10,10,10,1,13,,
1,5,2,1,1,1,1,2,7,70,10,10,10,10,10,10,0,1,,
0,4,2,2,1,1,1,3,2,30,5,5,5,5,5,5,0,1,,
0,3,3,3,1,1,3,6,1,1125,8,10,9,10,10,9,1,4,,
0,6,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,2,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,5,1,2,2,4,1,30,10,9,9,10,10,10,0,1,,
0,5,1,4,1,1,2,12,2,1125,5,5,5,5,5,5,0,3,,
0,4,2,2,1,1,1,6,1,1125,5,5,5,5,5,5,0,1,,
0,2,1,2,1,1,1,4,9,1095,9,9,10,10,9,9,0,1,,
0,6,2,2,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,10,5,1125,5,5,5,5,5,5,0,1,,
0,1,1,2,1,1,1,3,1,1125,10,10,10,10,10,9,1,13,,
1,1,1,4,2,1,1,8,3,1125,10,9,8,10,9,9,1,19,,
0,2,4,1,1,1,1,3,1,1125,5,5,5,5,5,5,1,1,,
0,3,1,2,1,1,2,3,28,1125,10,10,10,10,9,10,0,7,,
0,3,2,2,1,1,1,2,2,1125,9,10,10,9,9,9,0,8,,
0,10,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,2,1,3,1,1,2,3,15,365,9,9,9,9,8,8,0,10,,
0,10,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,4,1,1,0,3,2,1125,9,7,9,9,9,8,1,5,,
0,2,2,4,1,1,2,4,1,30,5,5,5,5,5,5,0,19,,
0,3,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,1,,
0,2,2,2,1,1,1,4,1,90,8,6,8,10,6,4,0,19,,
0,1,1,3,1,1,3,5,90,180,5,5,5,5,5,5,0,1,,
0,6,2,2,1,1,2,9,1,1125,10,10,10,10,10,10,0,3,,
0,19,2,1,1,1,1,7,2,1125,10,10,10,10,10,10,0,3,,
0,1,1,3,1,1,2,5,365,1125,10,9,9,10,10,10,1,3,,
0,3,1,6,2,3,5,8,3,1125,9,9,9,9,9,9,1,2,,
0,9,2,2,1,1,1,1,1,1125,5,5,5,5,5,5,0,1,,
0,6,1,4,1,1,2,5,3,1125,9,9,10,9,10,9,1,1,,
1,1,1,3,1,1,1,6,6,180,10,10,10,10,10,10,0,9,,
1,1,2,1,1,1,1,2,20,1125,9,9,10,10,10,10,0,9,,
0,1,1,2,1,1,1,12,1,1125,5,5,5,5,5,5,0,1,,
0,33,4,2,1,1,4,1,1,1125,10,10,10,10,10,10,1,1,,
0,1,1,3,1,2,2,8,3,1125,5,5,5,5,5,5,1,1,,
0,5,2,2,1,1,2,3,1,1125,10,10,10,10,10,10,0,1,,
0,5,1,2,1,1,1,5,365,365,5,5,5,5,5,5,1,1,,
0,2,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,6,1,1,6,17,3,3,5,5,5,5,5,5,1,3,,
0,2,1,4,1,2,4,2,3,1125,8,10,10,10,10,10,1,1,,
0,3,2,4,7,1,10,12,1,1125,5,5,5,5,5,5,0,1,,
0,2,4,1,1,1,6,2,1,20,9,9,10,10,10,9,0,19,,
0,6,1,2,3,3,7,6,3,100,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,4,5,1,1125,5,5,5,5,5,5,0,1,,
0,2,1,6,2,3,0,4,3,365,9,9,9,9,9,9,1,1,,
0,4,1,4,1,2,2,5,1,20,10,10,10,10,10,10,0,1,,
0,3,2,2,1,1,1,2,2,1125,10,9,10,9,9,9,0,8,,
0,3,2,4,1,1,3,3,2,1125,10,10,10,10,10,10,0,8,,
0,5,2,2,1,1,1,4,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,2,1,2,1,2,8,1125,9,8,9,9,9,9,1,1,,
0,1,1,2,1,1,1,5,1,10,9,8,9,9,9,9,0,1,,
0,1,1,4,1,2,1,10,3,60,5,5,5,5,5,5,1,2,,
1,1,2,2,1,1,1,3,1,10,10,10,10,10,10,10,1,11,,
0,1,2,2,1,1,1,3,2,21,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,7,2,1125,5,5,5,5,5,5,0,9,,
0,27,1,3,1,1,1,3,1,30,5,5,5,5,5,5,0,1,,
0,1,1,4,1,3,3,11,3,365,9,8,10,10,10,9,0,3,,
0,2,2,1,1,1,1,7,1,1125,5,5,5,5,5,5,0,1,,
0,2,2,2,1,1,2,8,1,1125,5,5,5,5,5,5,0,1,,
0,11,1,3,2.5,3,3,3,3,45,5,5,5,5,5,5,0,1,,
0,1,1,7,1,3,4,15,3,1125,5,5,5,5,5,5,0,7,,
0,3,2,2,1,1,1,1,2,1125,10,9,10,9,9,10,0,2,,
1,30,2,2,1,1,0,2,3,1125,10,10,10,10,9,10,1,2,,
0,1,1,7,2,3,3,6,90,5000,9,9,10,10,9,9,0,9,,
