,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
7935,f,Beyoglu,Private room,2,1 shared bath,1.0,1.0,$150.00,1,1125,,,,,,,f,2
7936,f,Sisli,Shared room,2,1 shared bath,1.0,2.0,$95.00,1,1125,,,,,,,t,3
7937,f,Fatih,Private room,2,1 private bath,,1.0,$381.00,2,1125,,,,,,,t,7
7938,f,Sisli,Entire home/apt,7,2 baths,3.0,7.0,$879.00,1,1125,8.0,9.0,9.0,9.0,8.0,8.0,f,23
7939,f,Fatih,Entire home/apt,4,1 bath,1.0,2.0,$371.00,2,1125,,,,,,,t,7
7940,f,Fatih,Entire home/apt,3,1 bath,,3.0,$381.00,2,1125,,,,,,,f,7
7941,f,Fatih,Entire home/apt,2,1 bath,,1.0,$381.00,2,1125,,,,,,,t,7
7942,f,Tuzla,Entire home/apt,3,1 bath,2.0,2.0,$800.00,1,1125,9.0,5.0,10.0,10.0,8.0,8.0,f,1
7943,f,Fatih,Private room,2,1 private bath,1.0,1.0,$428.00,2,1125,,,,,,,f,7
7944,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,98,,,,,,,t,23
7945,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,98,,,,,,,t,23
7946,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,98,,,,,,,t,23
7947,f,Kartal,Entire home/apt,1,1 bath,1.0,1.0,$309.00,1,90,,,,,,,t,23
7948,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,90,,,,,,,t,23
7949,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,1125,,,,,,,t,23
7950,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,90,,,,,,,t,23
7951,f,Uskudar,Private room,1,1 shared bath,2.0,3.0,$150.00,1,1125,,,,,,,t,5
7952,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,90,,,,,,,t,23
7953,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,90,,,,,,,t,23
7954,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,90,,,,,,,t,23
7955,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$309.00,1,90,,,,,,,t,23
7956,f,Kartal,Entire home/apt,4,1 bath,1.0,2.0,$379.00,1,90,,,,,,,t,23
7957,f,Kartal,Entire home/apt,4,1 bath,1.0,2.0,$379.00,1,90,10.0,10.0,10.0,10.0,10.0,10.0,t,23
7958,f,Kartal,Entire home/apt,2,1 bath,1.0,1.0,$314.00,1,90,,,,,,,t,23
7959,f,Kagithane,Private room,2,1 shared bath,1.0,1.0,$80.00,1,1125,,,,,,,f,1
7960,f,Beyoglu,Entire home/apt,3,1 bath,1.0,1.0,$257.00,3,30,10.0,7.0,10.0,10.0,10.0,9.0,t,4
7961,f,Beyoglu,Private room,2,1 shared bath,1.0,1.0,$244.00,1,6,,,,,,,f,1
7962,f,Beykoz,Private room,5,2 baths,2.0,1.0,"$10,000.00",1,1125,,,,,,,t,1
7963,t,Beyoglu,Entire home/apt,5,1 bath,1.0,1.0,$137.00,1,365,10.0,10.0,10.0,10.0,9.0,10.0,t,1
7964,f,Fatih,Hotel room,2,1 bath,1.0,,$533.00,1,1125,,,,,,,t,4
7965,f,Fatih,Hotel room,2,1 bath,1.0,,$689.00,1,1125,,,,,,,t,4
7966,f,Fatih,Hotel room,3,1 bath,1.0,,$799.00,1,1125,,,,,,,t,4
7967,f,Fatih,Hotel room,1,1 bath,1.0,,$438.00,1,1125,,,,,,,t,4
7968,f,Beyoglu,Entire home/apt,5,1 bath,1.0,1.0,$400.00,1,2,10.0,8.0,10.0,10.0,10.0,10.0,f,2
7969,f,Kadikoy,Shared room,1,1.5 shared baths,1.0,2.0,$238.00,15,25,,,,,,,f,1
7970,f,Fatih,Private room,4,1 shared bath,1.0,3.0,$714.00,1,1125,,,,,,,t,4
7971,f,Fatih,Private room,2,1 shared bath,1.0,1.0,$523.00,1,1125,,,,,,,t,4
7972,f,Fatih,Private room,3,1 private bath,1.0,3.0,$666.00,1,1125,,,,,,,t,4
7973,f,Uskudar,Private room,2,1 shared bath,1.0,1.0,$180.00,2,1125,10.0,9.0,10.0,10.0,9.0,9.0,f,1
7974,t,Beyoglu,Entire home/apt,4,3 baths,3.0,3.0,$823.00,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,7
7975,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$171.00,1,1125,10.0,10.0,10.0,9.0,9.0,10.0,t,8
7976,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$169.00,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,t,8
7977,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$171.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,8
7978,f,Beyoglu,Private room,3,1 private bath,1.0,2.0,$199.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,8
7979,f,Uskudar,Private room,1,1 shared bath,1.0,1.0,$85.00,1,1125,9.0,9.0,9.0,9.0,10.0,9.0,f,1
7980,f,Bagcilar,Private room,2,1 shared bath,1.0,1.0,$87.00,1,14,10.0,10.0,10.0,10.0,9.0,10.0,t,1
7981,f,Beyoglu,Private room,2,1 private bath,,1.0,$209.00,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,f,17
7982,f,Beyoglu,Private room,2,1 shared bath,1.0,3.0,$200.00,3,15,,,,,,,t,1
7983,f,Eyup,Private room,1,1 private bath,,1.0,$590.00,1,1125,,,,,,,t,1
7984,f,Esenyurt,Entire home/apt,2,1 bath,1.0,1.0,$499.00,1,1125,,,,,,,t,15
7985,f,Esenyurt,Entire home/apt,3,1 bath,1.0,1.0,$192.00,1,80,8.0,8.0,9.0,9.0,9.0,8.0,t,2
7986,f,Esenyurt,Entire home/apt,4,1 bath,1.0,1.0,$179.00,1,40,7.0,7.0,8.0,9.0,8.0,7.0,t,2
7987,f,Fatih,Entire home/apt,3,1 bath,2.0,2.0,$752.00,2,1125,,,,,,,f,4
7988,f,Kagithane,Private room,1,1 shared bath,1.0,2.0,$80.00,1,5,,,,,,,f,1
7989,f,Fatih,Entire home/apt,5,1 bath,2.0,4.0,$279.00,2,1125,10.0,9.0,10.0,10.0,10.0,9.0,t,2
7990,f,Sisli,Private room,1,1 shared bath,1.0,1.0,$161.00,2,4,,,,,,,t,1
7991,f,Avcilar,Entire home/apt,6,1 bath,3.0,3.0,$340.00,9,1125,,,,,,,t,1
7992,f,Beyoglu,Private room,2,1.5 baths,1.0,1.0,$200.00,3,1125,,,,,,,f,1
7993,f,Esenyurt,Private room,3,1 bath,1.0,1.0,$99.00,1,1125,,,,,,,f,1
7994,f,Uskudar,Private room,1,1 bath,2.0,2.0,$150.00,1,15,,,,,,,t,5
7995,f,Atasehir,Entire home/apt,4,1 bath,2.0,3.0,$540.00,1,1125,,,,,,,t,2
7996,f,Bakirkoy,Private room,1,1 shared bath,1.0,1.0,$100.00,1,1125,,,,,,,t,1
7997,f,Kadikoy,Shared room,1,1 shared bath,1.0,1.0,$80.00,1,7,,,,,,,t,1
7998,f,Uskudar,Private room,1,1 private bath,1.0,1.0,$244.00,1,1125,,,,,,,f,1
7999,t,Kagithane,Private room,2,1 shared bath,1.0,1.0,$113.00,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,f,1
8000,f,Beyoglu,Entire home/apt,2,1 bath,1.0,1.0,$381.00,1,4,,,,,,,f,1
8001,f,Kagithane,Private room,2,1 shared bath,1.0,1.0,$130.00,1,1125,,,,,,,t,2
8002,f,Uskudar,Private room,1,1 shared bath,1.0,1.0,$400.00,1,1125,,,,,,,f,1
8003,f,Esenyurt,Entire home/apt,3,1 bath,1.0,2.0,$100.00,90,1125,10.0,9.0,10.0,10.0,9.0,10.0,t,1
8004,f,Uskudar,Private room,2,1 shared bath,1.0,1.0,$241.00,1,1125,,,,,,,t,1
8005,f,Sisli,Private room,1,1 shared bath,1.0,1.0,$80.00,30,365,,,,,,,f,9
8006,f,Sisli,Private room,1,1 shared bath,1.0,1.0,$97.00,2,365,,,,,,,f,9
8007,f,Fatih,Entire home/apt,2,1 bath,1.0,2.0,$173.00,2,25,10.0,10.0,10.0,10.0,10.0,10.0,t,6
8008,f,Esenyurt,Entire home/apt,2,1 bath,1.0,1.0,$326.00,5,1125,,,,,,,t,1
8009,t,Beyoglu,Entire home/apt,6,1 bath,2.0,2.0,$538.00,3,1125,10.0,9.0,10.0,10.0,10.0,10.0,t,2
8010,f,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$296.00,2,1125,9.0,9.0,10.0,10.0,10.0,10.0,f,4
8011,f,Uskudar,Private room,1,1 bath,2.0,2.0,$130.00,1,15,,,,,,,t,5
8012,f,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$299.00,2,1125,9.0,9.0,9.0,9.0,10.0,9.0,f,4
8013,f,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$299.00,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,4
8014,f,Beyoglu,Entire home/apt,4,Half-bath,1.0,1.0,$117.00,5,360,10.0,9.0,10.0,10.0,10.0,10.0,t,1
8015,f,Uskudar,Private room,2,1 shared bath,,2.0,$80.00,1,5,,,,,,,t,1
8016,f,Eyup,Entire home/apt,4,1 bath,2.0,2.0,$433.00,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,1
8017,t,Beyoglu,Entire home/apt,4,1 bath,1.0,1.0,$329.00,1,1125,10.0,9.0,10.0,10.0,10.0,9.0,t,11
8018,f,Kagithane,Hotel room,8,2.5 baths,4.0,5.0,"$1,610.00",2,30,,,,,,,t,13
8019,f,Beyoglu,Entire home/apt,3,1 bath,1.0,1.0,$322.00,10,365,,,,,,,f,2
8020,f,Kagithane,Hotel room,8,2.5 baths,4.0,5.0,"$1,610.00",2,30,,,,,,,t,13
8021,f,Kagithane,Hotel room,6,2 baths,3.0,4.0,"$1,403.00",2,30,,,,,,,t,13
8022,f,Sisli,Private room,1,1 shared bath,1.0,1.0,$250.00,1,30,,,,,,,f,3
8023,f,Sisli,Private room,2,1 shared bath,1.0,1.0,$285.00,1,30,,,,,,,f,3
8024,f,Kadikoy,Private room,2,1 shared bath,1.0,1.0,$143.00,3,1125,,,,,,,f,1
8025,f,Esenyurt,Private room,2,1 private bath,1.0,1.0,$81.00,3,365,10.0,9.0,10.0,9.0,9.0,9.0,t,8
8026,f,Bahcelievler,Private room,1,1 shared bath,1.0,1.0,$87.00,1,5,9.0,8.0,9.0,9.0,9.0,9.0,f,1
8027,f,Sisli,Private room,1,1 shared bath,,1.0,$120.00,1,7,,,,,,,f,1
8028,f,Bakirkoy,Private room,1,1 shared bath,1.0,1.0,$193.00,2,7,,,,,,,f,1
8029,f,Tuzla,Entire home/apt,8,2.5 baths,4.0,5.0,"$1,222.00",2,1125,,,,,,,f,2
8030,f,Beyoglu,Entire home/apt,2,1 bath,1.0,1.0,$483.00,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,2
8031,f,Atasehir,Private room,1,1 shared bath,1.0,1.0,$80.00,1,30,,,,,,,f,1
8032,f,Fatih,Hotel room,3,1 bath,1.0,3.0,$192.00,1,1020,6.0,3.0,7.0,7.0,10.0,6.0,t,5
8033,f,Beyoglu,Private room,2,1 shared bath,1.0,1.0,$175.00,2,29,10.0,9.0,10.0,10.0,10.0,10.0,t,1
8034,t,Sisli,Private room,1,1 shared bath,1.0,1.0,$200.00,30,65,9.0,10.0,10.0,10.0,10.0,10.0,t,5
8035,f,Beyoglu,Entire home/apt,5,2 baths,2.0,3.0,$571.00,3,1125,10.0,9.0,10.0,9.0,10.0,9.0,t,3
8036,f,Esenyurt,Entire home/apt,4,1 bath,1.0,2.0,$199.00,2,1125,10.0,9.0,9.0,9.0,10.0,9.0,f,1
8037,t,Beyoglu,Private room,1,1 shared bath,1.0,1.0,$100.00,1,1125,,,,,,,t,2
8038,f,Umraniye,Private room,2,1 shared bath,,1.0,$90.00,2,1125,,,,,,,t,1
8039,f,Cekmekoy,Entire home/apt,3,1 bath,2.0,3.0,$558.00,1,1125,,,,,,,t,1
8040,f,Atasehir,Hotel room,2,1 bath,1.0,1.0,$230.00,1,1125,8.0,8.0,9.0,9.0,9.0,8.0,t,26
8041,t,Sisli,Entire home/apt,4,1.5 baths,1.0,3.0,$447.00,1,90,10.0,10.0,9.0,10.0,10.0,10.0,t,3
8042,f,Beyoglu,Entire home/apt,5,1 bath,2.0,3.0,$952.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,1
8043,f,Beyoglu,Shared room,4,1 shared bath,1.0,1.0,$200.00,1,30,,,,,,,f,27
8044,f,Beyoglu,Shared room,4,1 shared bath,1.0,4.0,$200.00,1,30,,,,,,,f,27
8045,f,Fatih,Entire home/apt,9,1 bath,4.0,7.0,$761.00,5,1125,5.0,6.0,9.0,10.0,8.0,8.0,t,7
8046,f,Sisli,Private room,1,1 shared bath,,1.0,$201.00,1,30,,,,,,,t,1
8047,f,Beyoglu,Hotel room,3,1 bath,1.0,1.0,$179.00,1,1125,10.0,9.0,10.0,10.0,10.0,9.0,t,10
8048,f,Beyoglu,Hotel room,3,1 bath,1.0,1.0,$153.00,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,f,10
8049,f,Beyoglu,Private room,1,1 shared bath,1.0,1.0,$171.00,1,60,,,,,,,t,1
8050,f,Fatih,Entire home/apt,5,1 bath,2.0,5.0,$360.00,1,90,9.0,8.0,9.0,9.0,10.0,9.0,t,2
8051,f,Kadikoy,Entire home/apt,4,1 bath,2.0,2.0,$377.00,3,15,10.0,9.0,9.0,9.0,10.0,10.0,f,1
8052,t,Beyoglu,Entire home/apt,5,1 bath,2.0,5.0,$289.00,5,1125,9.0,10.0,10.0,10.0,9.0,9.0,t,1
8053,f,Sisli,Private room,2,1 shared bath,2.0,3.0,$155.00,1,1125,,,,,,,t,1
8054,t,Sisli,Private room,1,1 shared bath,1.0,1.0,$200.00,30,65,10.0,9.0,10.0,10.0,10.0,10.0,t,5
8055,f,Gungoren,Entire home/apt,4,1 bath,1.0,0.0,$385.00,3,1125,7.0,7.0,7.0,7.0,7.0,6.0,t,13
8056,f,Zeytinburnu,Private room,6,2 baths,2.0,4.0,"$1,636.00",3,1125,9.0,5.0,9.0,8.0,8.0,6.0,t,13
8057,f,Basaksehir,Private room,6,1 private bath,1.0,1.0,$578.00,1,1125,,,,,,,t,13
8058,f,Besiktas,Private room,2,1 shared bath,1.0,1.0,$150.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,2
8059,f,Beyoglu,Entire home/apt,6,1 bath,3.0,4.0,$870.00,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,t,1
8060,f,Kadikoy,Private room,2,1 shared bath,1.0,3.0,$125.00,15,180,,,,,,,f,1
8061,f,Sile,Private room,4,1 shared bath,4.0,3.0,$963.00,1,1125,2.0,2.0,2.0,2.0,2.0,2.0,t,1
8062,f,Beyoglu,Private room,2,1 private bath,2.0,2.0,$128.00,1,10,10.0,9.0,10.0,10.0,9.0,10.0,t,1
8063,t,Sisli,Private room,1,1 shared bath,1.0,1.0,$200.00,30,65,10.0,10.0,10.0,10.0,10.0,10.0,t,5
8064,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$438.00,1,30,,,,,,,f,27
8065,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$466.00,1,30,,,,,,,f,27
8066,f,Beyoglu,Private room,3,1 private bath,1.0,1.0,$561.00,1,30,,,,,,,f,27
8067,f,Beyoglu,Private room,3,1 private bath,1.0,2.0,$533.00,1,30,,,,,,,f,27
8068,f,Beyoglu,Private room,1,1 private bath,1.0,1.0,$362.00,1,30,,,,,,,f,27
8069,f,Beyoglu,Entire home/apt,2,1 bath,,1.0,$171.00,3,1125,9.0,10.0,10.0,10.0,9.0,10.0,t,2
8070,f,Kadikoy,Entire home/apt,2,1 bath,1.0,1.0,$626.00,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,1
8071,t,Sisli,Entire home/apt,10,2.5 baths,3.0,6.0,"$2,004.00",29,1000,10.0,9.0,10.0,10.0,10.0,9.0,f,4
8072,f,Beyoglu,Entire home/apt,4,3 baths,3.0,3.0,$400.00,1,1125,,,,,,,f,5
8073,f,Kartal,Private room,5,1 shared bath,2.0,12.0,$80.00,1,60,10.0,8.0,10.0,10.0,10.0,10.0,f,2
8074,f,Beyoglu,Hotel room,2,1 bath,1.0,2.0,$466.00,1,30,,,,,,,t,7
8075,f,Pendik,Entire home/apt,1,1 bath,1.0,1.0,$250.00,1,1125,,,,,,,f,1
8076,f,Besiktas,Entire home/apt,2,1 bath,1.0,1.0,$200.00,3,15,,,,,,,f,1
8077,f,Kadikoy,Private room,2,2 baths,2.0,2.0,$80.00,1,4,,,,,,,f,1
8078,f,Beyoglu,Hotel room,2,1 bath,1.0,1.0,$381.00,1,28,10.0,10.0,10.0,10.0,10.0,10.0,t,10
8079,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$466.00,1,28,10.0,10.0,10.0,10.0,10.0,10.0,t,10
8080,f,Beyoglu,Private room,3,1 private bath,1.0,2.0,$837.00,1,28,,,,,,,t,10
8081,t,Sisli,Entire home/apt,3,1 bath,1.0,2.0,$561.00,1,52,10.0,10.0,10.0,10.0,10.0,9.0,t,1
8082,f,Beyoglu,Private room,1,1 shared bath,1.0,1.0,$120.00,2,28,10.0,9.0,10.0,10.0,10.0,10.0,f,3
8083,f,Kagithane,Entire home/apt,6,1 bath,2.0,4.0,$499.00,2,60,2.0,4.0,2.0,6.0,2.0,2.0,t,67
8084,t,Fatih,Private room,2,1 shared bath,1.0,1.0,$203.00,1,1125,8.0,10.0,10.0,10.0,10.0,10.0,t,6
8085,t,Kadikoy,Private room,3,1 shared bath,2.0,1.0,$153.00,1,10,10.0,10.0,10.0,10.0,10.0,10.0,f,4
8086,f,Fatih,Entire home/apt,2,1 bath,1.0,2.0,$166.00,2,31,10.0,10.0,10.0,10.0,10.0,10.0,t,6
8087,f,Bahcelievler,Shared room,1,1 shared bath,1.0,1.0,$80.00,30,1125,,,,,,,t,1
8088,f,Beyoglu,Entire home/apt,4,1 bath,2.0,0.0,"$1,427.00",2,90,9.0,7.0,9.0,10.0,10.0,9.0,f,2
8089,f,Beyoglu,Entire home/apt,3,1 bath,1.0,2.0,$140.00,2,1125,9.0,9.0,9.0,10.0,10.0,9.0,t,5
8090,f,Beyoglu,Entire home/apt,3,1.5 baths,1.0,5.0,$157.00,3,31,10.0,10.0,10.0,10.0,10.0,10.0,t,4
8091,f,Beyoglu,Private room,1,1 shared bath,1.0,1.0,$714.00,1,1125,,,,,,,f,2
8092,t,Kartal,Entire home/apt,3,1 bath,1.0,3.0,$204.00,7,27,10.0,10.0,10.0,10.0,10.0,10.0,t,2
8093,f,Beyoglu,Private room,4,1 private bath,1.0,1.0,$371.00,1,170,,,,,,,t,3
8094,f,Umraniye,Private room,2,1 shared bath,1.0,1.0,$179.00,1,30,,,,,,,f,1
8095,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$244.00,1,1125,,,,,,,t,1
8096,f,Fatih,Private room,2,1 shared bath,1.0,2.0,$100.00,1,1125,,,,,,,t,2
8097,f,Fatih,Private room,2,1 private bath,1.0,2.0,$428.00,2,29,,,,,,,t,2
8098,f,Beyoglu,Entire home/apt,3,1 bath,1.0,2.0,$466.00,1,1125,,,,,,,f,11
8099,f,Beyoglu,Entire home/apt,3,1 bath,,2.0,$200.00,5,30,9.0,7.0,9.0,9.0,10.0,10.0,t,1
8100,f,Uskudar,Private room,1,1 shared bath,,1.0,$125.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,1
8101,f,Besiktas,Entire home/apt,4,1 bath,2.0,7.0,$443.00,15,90,8.0,8.0,10.0,10.0,10.0,8.0,f,1
8102,f,Sariyer,Entire home/apt,3,1 bath,2.0,3.0,$193.00,30,1125,10.0,9.0,10.0,10.0,10.0,9.0,t,1
8103,f,Kadikoy,Entire home/apt,1,1 bath,,1.0,$130.00,10,12,,,,,,,t,1
8104,f,Beylikduzu,Entire home/apt,4,1 bath,1.0,1.0,"$1,200.00",1,1125,,,,,,,f,1
8105,f,Esenyurt,Private room,1,1 shared bath,1.0,2.0,$80.00,1,10,,,,,,,t,1
8106,f,Beyoglu,Hotel room,2,1 bath,1.0,,$190.00,1,1125,,,,,,,t,2
8107,f,Beyoglu,Hotel room,3,1 bath,1.0,,$265.00,1,1125,,,,,,,t,2
8108,f,Sisli,Entire home/apt,4,1 bath,1.0,3.0,$350.00,2,1125,,,,,,,t,1
8109,f,Beyoglu,Private room,2,1 private bath,,1.0,$285.00,1,1125,,,,,,,t,3
8110,t,Kadikoy,Entire home/apt,6,2.5 baths,3.0,3.0,$686.00,1,3,10.0,10.0,10.0,10.0,10.0,10.0,f,4
8111,f,Beyoglu,Entire home/apt,3,1 bath,,1.0,$333.00,2,30,10.0,10.0,10.0,10.0,10.0,10.0,t,1
8112,f,Beyoglu,Hotel room,2,1 bath,1.0,1.0,$714.00,1,1125,,,,,,,t,6
8113,f,Besiktas,Entire home/apt,2,1 bath,1.0,0.0,$456.00,30,300,,,,,,,t,10
8114,f,Uskudar,Entire home/apt,4,1 bath,2.0,3.0,$150.00,7,1125,,,,,,,t,1
8115,f,Uskudar,Entire home/apt,6,2 baths,3.0,4.0,"$1,006.00",90,366,10.0,10.0,9.0,10.0,10.0,9.0,f,1
8116,f,Besiktas,Entire home/apt,4,1 bath,1.0,1.0,$333.00,3,90,,,,,,,f,1
8117,t,Bakirkoy,Private room,2,1 shared bath,1.0,1.0,$202.00,1,31,10.0,9.0,10.0,10.0,10.0,10.0,f,4
8118,f,Beyoglu,Hotel room,2,1 bath,1.0,1.0,$666.00,1,1125,,,,,,,t,6
8119,f,Beyoglu,Hotel room,2,1 bath,1.0,1.0,$666.00,1,1125,,,,,,,t,6
8120,f,Beyoglu,Hotel room,2,1 bath,1.0,1.0,$619.00,1,1125,,,,,,,t,6
8121,f,Beyoglu,Hotel room,2,1 bath,1.0,1.0,$714.00,1,1125,,,,,,,t,6
8122,f,Beyoglu,Hotel room,2,1 bath,1.0,1.0,$714.00,1,1125,,,,,,,t,6
8123,f,Kagithane,Private room,1,1 shared bath,1.0,1.0,$75.00,1,1125,,,,,,,t,1
8124,f,Fatih,Hotel room,4,1 bath,1.0,3.0,$602.00,1,1125,,,,,,,t,6
8125,t,Bakirkoy,Entire home/apt,2,1 bath,,1.0,$81.00,3,180,10.0,10.0,10.0,10.0,10.0,10.0,f,3
8126,f,Uskudar,Entire home/apt,5,1 bath,2.0,4.0,$195.00,365,1125,,,,,,,t,1
8127,f,Beyoglu,Private room,2,1 shared bath,1.0,1.0,$241.00,1,1125,,,,,,,t,1
8128,f,Beyoglu,Entire home/apt,3,1 bath,1.0,0.0,$428.00,3,1125,10.0,9.0,10.0,10.0,10.0,9.0,t,6
8129,f,Kagithane,Private room,1,1 shared bath,1.0,1.0,$90.00,1,3,,,,,,,f,2
8130,t,Atasehir,Entire home/apt,3,1 bath,1.0,1.0,$155.00,3,90,10.0,10.0,10.0,10.0,9.0,10.0,f,1
8131,f,Sisli,Entire home/apt,4,1 bath,1.0,1.0,$700.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,17
8132,f,Sisli,Entire home/apt,6,2 baths,2.0,2.0,"$1,088.00",1,1125,9.0,9.0,10.0,9.0,10.0,10.0,t,17
8133,f,Sariyer,Entire home/apt,6,1 bath,2.0,3.0,$692.00,3,66,,,,,,,t,67
8134,f,Sisli,Entire home/apt,6,1 bath,2.0,2.0,$653.00,1,1125,9.0,10.0,10.0,9.0,10.0,9.0,t,17
8135,f,Sisli,Private room,2,1 shared bath,1.0,1.0,$228.00,2,1125,,,,,,,f,2
8136,f,Beyoglu,Entire home/apt,4,1 bath,,2.0,$212.00,2,25,9.0,9.0,10.0,10.0,10.0,9.0,t,5
8137,f,Beyoglu,Entire home/apt,2,1 bath,1.0,2.0,$178.00,1,60,9.0,8.0,9.0,9.0,9.0,9.0,t,8
8138,f,Kagithane,Private room,1,1 bath,1.0,1.0,$90.00,1,1125,,,,,,,f,2
8139,f,Fatih,Hotel room,2,1 bath,1.0,,$452.00,1,1125,,,,,,,t,5
8140,f,Fatih,Hotel room,3,1 bath,1.0,,$737.00,1,1125,,,,,,,t,5
8141,f,Fatih,Hotel room,5,2 baths,2.0,,"$1,018.00",1,1125,,,,,,,t,5
8142,f,Fatih,Hotel room,5,2 baths,2.0,,"$1,161.00",1,1125,,,,,,,t,5
8143,f,Fatih,Hotel room,4,1 bath,2.0,,"$1,077.00",1,1125,,,,,,,t,5
8144,f,Atasehir,Entire home/apt,3,1 bath,,2.0,$250.00,1,19,,,,,,,t,1
8145,f,Beyoglu,Entire home/apt,4,2 baths,2.0,2.0,$761.00,1,1125,,,,,,,f,2
8146,f,Beyoglu,Entire home/apt,6,1 bath,2.0,3.0,$500.00,3,180,2.0,2.0,6.0,6.0,10.0,2.0,t,9
8147,f,Beyoglu,Entire home/apt,5,1 bath,2.0,5.0,"$2,980.00",3,180,,,,,,,t,9
8148,f,Kagithane,Private room,1,1 shared bath,1.0,1.0,$120.00,2,10,,,,,,,f,1
8149,f,Beyoglu,Private room,2,1.5 shared baths,1.0,1.0,$238.00,1,4,8.0,8.0,8.0,8.0,8.0,8.0,t,1
8150,f,Avcilar,Entire home/apt,5,2 baths,3.0,5.0,$300.00,1,1125,10.0,8.0,10.0,10.0,8.0,8.0,f,1
8151,f,Beyoglu,Entire home/apt,4,1 bath,2.0,2.0,$177.00,1,45,9.0,8.0,10.0,10.0,10.0,9.0,t,5
8152,f,Beylikduzu,Shared room,4,1 shared bath,1.0,0.0,$80.00,1,30,10.0,10.0,10.0,10.0,10.0,10.0,f,2
8153,f,Beyoglu,Private room,2,1 private bath,,1.0,$428.00,1,1125,,,,,,,t,3
8154,f,Sisli,Entire home/apt,7,1.5 baths,2.0,4.0,$879.00,1,1125,9.0,10.0,8.0,9.0,9.0,8.0,f,23
8155,f,Sisli,Entire home/apt,4,1.5 baths,1.0,2.0,$554.00,1,1125,,,,,,,f,23
8156,f,Fatih,Entire home/apt,4,1 bath,2.0,5.0,$514.00,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,f,6
8157,f,Fatih,Entire home/apt,4,1 bath,2.0,3.0,$438.00,1,1125,10.0,9.0,10.0,10.0,10.0,9.0,f,6
8158,f,Sisli,Hotel room,3,1 bath,1.0,1.0,"$1,500.00",1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,1
8159,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$162.00,1,30,5.0,8.0,7.0,6.0,8.0,7.0,t,9
8160,f,Sisli,Private room,2,1 private bath,,2.0,$338.00,2,1125,,,,,,,t,3
8161,f,Beyoglu,Entire home/apt,2,1 bath,1.0,2.0,$152.00,1,70,6.0,7.0,8.0,8.0,7.0,7.0,t,8
8162,f,Beyoglu,Private room,3,1 shared bath,1.0,2.0,$143.00,1,90,,,,,,,t,9
8163,f,Beyoglu,Entire home/apt,2,1 bath,1.0,2.0,$152.00,1,210,10.0,9.0,10.0,10.0,9.0,9.0,t,8
8164,f,Besiktas,Entire home/apt,5,1.5 baths,4.0,4.0,$761.00,1,1125,6.0,6.0,5.0,6.0,6.0,6.0,f,4
8165,f,Beyoglu,Private room,2,1 shared bath,,1.0,$67.00,1,1125,,,,,,,f,1
