,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
15439,17348,19420,19420,0,3,2,1,1.0,1.0,1.0,80.0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15440,17349,19422,19422,0,1,1,8,2.0,3.0,1.0,600.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15441,17350,19423,19423,0,1,1,8,2.0,3.0,4.0,700.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15442,17351,19424,19424,0,2,2,2,1.0,2.0,2.0,150.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15443,17352,19427,19427,0,2,2,1,1.0,1.0,1.0,120.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15444,17353,19428,19428,0,6,2,2,1.0,1.0,1.0,80.0,1,5,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15445,17354,19429,19429,1,2,2,1,1.0,2.0,2.0,91.0,5,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,3
15446,17355,19430,19430,0,1,1,5,2.0,2.0,5.0,220.0,4,90,5.0,5.0,5.0,5.0,5.0,5.0,0,8
15447,17356,19431,19431,1,2,2,3,1.0,2.0,2.0,93.0,5,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,3
15448,17357,19433,19433,0,9,1,4,1.0,1.0,3.0,292.0,2,1125,8.0,7.0,9.0,8.0,9.0,8.0,1,1
15449,17358,19434,19434,0,1,2,2,1.0,1.0,1.0,124.0,2,1125,8.0,9.0,10.0,9.0,9.0,8.0,1,10
15450,17359,19435,19435,0,2,1,2,1.0,1.0,1.0,410.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
15451,17360,19437,19437,0,1,1,3,1.0,1.0,0.0,305.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
15452,17362,19439,19439,0,23,2,4,1.0,1.0,1.0,953.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15453,17363,19440,19440,0,2,1,4,1.0,2.0,2.0,250.0,4,365,5.0,5.0,5.0,5.0,5.0,5.0,1,3
15454,17364,19441,19441,0,3,1,2,1.0,1.0,3.0,152.0,2,1125,8.0,2.0,8.0,10.0,10.0,6.0,1,3
15455,17365,19442,19442,0,1,1,5,1.0,1.0,2.0,500.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,11
15456,17367,19444,19444,0,5,2,3,1.0,1.0,2.0,200.0,3,20,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15457,17372,19449,19449,0,2,1,4,2.0,2.0,2.0,977.0,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
15458,17374,19451,19451,0,1,1,5,1.0,1.0,1.0,494.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,11
15459,17375,19452,19452,0,4,2,2,2.0,1.0,1.0,80.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
15460,17376,19453,19453,0,1,2,2,1.0,1.0,1.0,95.0,1,1125,10.0,8.0,10.0,10.0,9.0,10.0,1,5
15461,17377,19454,19454,0,27,1,6,2.0,2.0,2.0,425.0,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
15462,17378,19455,19455,1,1,2,2,1.0,1.0,1.0,174.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,9
15463,17379,19456,19456,0,1,1,3,1.0,1.0,2.0,333.0,3,15,10.0,10.0,10.0,10.0,10.0,10.0,0,1
15464,17380,19457,19457,1,1,1,6,1.0,1.0,4.0,439.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,4
15465,17381,19458,19458,0,9,2,2,1.0,1.0,2.0,80.0,1,15,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15466,17382,19460,19460,0,7,2,1,1.0,1.0,1.0,122.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15467,17383,19461,19461,1,1,1,4,1.0,1.0,1.0,228.0,2,21,10.0,10.0,10.0,10.0,10.0,10.0,1,5
15468,17384,19463,19463,0,3,2,2,1.0,1.0,1.0,130.0,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,10
15469,17385,19464,19464,0,4,1,6,1.0,2.0,3.0,571.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15470,17387,19466,19466,0,4,2,2,1.0,1.0,1.0,381.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15471,17388,19467,19467,0,1,1,4,1.0,1.0,2.0,333.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
15472,17389,19468,19468,0,28,1,4,1.0,2.0,4.0,250.0,1,1125,2.0,10.0,8.0,6.0,4.0,6.0,1,4
15473,17390,19469,19469,0,3,2,5,2.0,1.0,2.0,257.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,5
15474,17391,19470,19470,0,17,1,4,1.0,2.0,2.0,270.0,10,30,9.0,10.0,10.0,10.0,9.0,10.0,0,1
15475,17392,19471,19471,0,3,1,5,1.0,2.0,4.0,201.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15476,17394,19474,19474,0,15,1,4,1.0,1.0,2.0,244.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
15477,17395,19475,19475,0,18,2,1,1.0,1.0,0.0,89.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15478,17396,19476,19476,0,1,1,5,1.0,2.0,3.0,270.0,3,1125,4.0,4.0,10.0,6.0,8.0,2.0,0,4
15479,17398,19479,19479,0,6,2,1,1.0,1.0,1.0,90.0,3,4,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15480,17399,19480,19480,0,10,2,1,1.0,1.0,1.0,122.0,2,4,10.0,10.0,10.0,10.0,10.0,10.0,0,1
15481,17400,19481,19481,1,1,1,2,1.0,1.0,1.0,357.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,22
15482,17401,19482,19482,0,6,2,2,1.0,1.0,1.0,611.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15483,17402,19484,19484,1,2,1,5,1.0,3.0,3.0,385.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
15484,17403,19486,19486,0,4,2,3,1.0,1.0,2.0,80.0,1,30,9.0,9.0,9.0,8.0,10.0,10.0,1,1
15485,17404,19487,19487,0,3,1,4,1.0,2.0,3.0,212.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15486,17405,19490,19490,0,1,1,3,1.0,1.0,2.0,443.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15487,17406,19491,19491,0,21,1,4,1.0,1.0,2.0,318.0,4,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,2
15488,17407,19492,19492,0,6,2,1,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
15489,17408,19493,19493,0,1,2,2,1.0,1.0,1.0,119.0,2,100,9.0,9.0,10.0,9.0,10.0,9.0,1,10
15490,17409,19494,19494,0,1,1,2,2.0,1.0,1.0,476.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15491,17410,19495,19495,0,1,1,4,1.0,2.0,2.0,450.0,1,1125,10.0,10.0,9.0,9.0,10.0,10.0,1,6
15492,17412,19497,19497,0,1,1,4,1.0,1.0,2.0,198.0,1,1125,10.0,5.0,10.0,10.0,10.0,7.0,0,11
15493,17413,19498,19498,0,1,1,2,1.0,1.0,2.0,238.0,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15494,17414,19499,19499,0,2,1,4,1.0,1.0,2.0,140.0,4,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,2
15495,17416,19501,19501,0,4,2,4,1.0,2.0,0.0,285.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15496,17417,19502,19502,0,1,2,4,1.0,2.0,2.0,341.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,7
15497,17418,19503,19503,0,1,2,2,1.0,1.0,2.0,218.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
15498,17419,19504,19504,0,1,2,3,1.0,1.0,2.0,258.0,1,1125,8.0,7.0,7.0,7.0,8.0,8.0,1,7
15499,17420,19505,19505,0,1,2,3,1.0,1.0,2.0,302.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
15500,17421,19506,19506,0,1,2,4,1.0,2.0,2.0,386.0,1,1125,9.0,8.0,9.0,9.0,9.0,8.0,1,7
15501,17422,19507,19507,0,19,2,3,1.0,1.0,2.0,200.0,1,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,2
15502,17423,19508,19508,0,19,2,2,1.0,1.0,1.0,200.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15503,17424,19509,19509,0,3,2,2,1.0,1.0,1.0,155.0,1,28,10.0,10.0,10.0,10.0,10.0,10.0,1,8
15504,17425,19511,19511,1,1,2,2,1.0,1.0,1.0,687.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
15505,17426,19512,19512,0,20,4,4,1.0,1.0,4.0,80.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15506,17427,19513,19513,0,3,1,2,1.0,1.0,2.0,285.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
15507,17428,19515,19515,0,3,2,2,1.0,1.0,1.0,143.0,3,3,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15508,17429,19516,19516,0,3,2,2,1.0,1.0,1.0,184.0,1,1125,10.0,10.0,10.0,10.0,10.0,9.0,1,8
15509,17430,19518,19518,0,1,2,2,1.0,1.0,1.0,191.0,1,30,10.0,9.0,10.0,10.0,10.0,10.0,1,3
15510,17431,19519,19519,0,21,1,5,2.0,2.0,2.0,465.0,3,999,10.0,8.0,10.0,10.0,10.0,8.0,0,13
15511,17432,19520,19520,0,3,2,4,1.0,1.0,4.0,222.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
15512,17433,19521,19521,0,23,1,2,1.0,1.0,1.0,686.0,1,1125,10.0,10.0,10.0,10.0,10.0,9.0,1,1
15513,17434,19522,19522,0,10,2,2,1.0,1.0,1.0,230.0,1,1125,7.0,6.0,7.0,5.0,8.0,7.0,1,26
15514,17435,19523,19523,0,10,2,2,1.0,1.0,1.0,220.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,26
15515,17436,19524,19524,0,10,2,2,1.0,1.0,1.0,240.0,1,1125,10.0,10.0,9.0,10.0,10.0,9.0,1,26
15516,17437,19525,19525,0,10,2,2,1.0,1.0,1.0,250.0,1,1125,9.0,10.0,10.0,9.0,7.0,9.0,1,26
15517,17438,19526,19526,0,11,1,4,1.0,2.0,2.0,448.0,2,30,10.0,10.0,10.0,10.0,10.0,10.0,1,1
15518,17440,19528,19528,0,2,1,2,1.0,1.0,1.0,199.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,3
15519,17442,19530,19530,0,5,1,5,1.0,2.0,3.0,635.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,5
15520,17443,19531,19531,0,2,1,2,1.0,1.0,1.0,249.0,1,1125,8.0,8.0,6.0,7.0,7.0,7.0,1,3
15521,17444,19532,19532,0,3,2,2,1.0,1.0,2.0,152.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,8
15522,17445,19533,19533,0,2,2,2,1.0,1.0,1.0,89.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15523,17446,19534,19534,0,7,2,1,1.0,1.0,1.0,80.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15524,17447,19535,19535,0,1,2,2,1.0,1.0,2.0,190.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,7
15525,17448,19536,19536,0,1,2,2,1.0,1.0,2.0,190.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
15526,17449,19537,19537,0,2,1,4,1.0,2.0,2.0,651.0,1,21,10.0,10.0,10.0,10.0,10.0,9.0,1,1
15527,17450,19538,19538,0,1,2,1,1.0,1.0,1.0,162.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,7
15528,17451,19540,19540,0,12,1,3,1.0,3.0,3.0,244.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15529,17452,19541,19541,0,24,1,6,1.0,1.0,2.0,404.0,2,3,10.0,10.0,10.0,10.0,10.0,10.0,0,1
15530,17453,19542,19542,0,33,1,4,1.0,1.0,1.0,326.0,15,365,5.0,5.0,5.0,5.0,5.0,5.0,1,3
15531,17454,19544,19544,0,3,2,2,1.0,1.0,1.0,143.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15532,17456,19546,19546,1,1,2,2,1.0,1.0,1.0,166.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,15
15533,17457,19547,19547,0,3,2,4,1.0,1.0,4.0,143.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,16
15534,17459,19549,19549,0,23,1,8,2.0,3.0,5.0,337.0,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,8
15535,17460,19550,19550,0,3,1,5,2.0,2.0,3.0,261.0,1,222,4.0,2.0,4.0,8.0,8.0,4.0,1,5
15536,17461,19551,19551,0,3,1,10,2.0,2.0,1.0,471.0,1,200,5.0,5.0,5.0,5.0,5.0,5.0,1,5
15537,17462,19553,19553,1,1,1,3,1.0,1.0,1.0,323.0,3,1125,6.0,6.0,9.0,9.0,9.0,7.0,1,46
15538,17463,19554,19554,0,3,2,2,1.0,1.0,1.0,80.0,1,200,10.0,9.0,9.0,10.0,10.0,10.0,1,5
15539,17464,19555,19555,0,1,2,2,1.0,1.0,1.0,239.0,1,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,7
15540,17465,19556,19556,1,1,1,3,1.0,1.0,1.0,339.0,3,1125,8.0,8.0,8.0,8.0,10.0,9.0,1,46
15541,17466,19557,19557,1,1,1,3,1.0,1.0,1.0,321.0,3,1125,10.0,8.0,10.0,10.0,10.0,8.0,1,46
15542,17467,19558,19558,1,1,1,2,1.0,1.0,1.0,240.0,3,1125,9.0,10.0,10.0,10.0,9.0,9.0,1,46
15543,17468,19559,19559,1,1,1,3,1.0,1.0,1.0,402.0,3,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,46
15544,17469,19560,19560,1,1,1,2,1.0,1.0,1.0,161.0,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,46
15545,17470,19561,19561,0,6,4,4,1.0,1.0,3.0,80.0,1,31,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15546,17471,19562,19562,0,14,1,4,1.0,2.0,0.0,170.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15547,17472,19563,19563,0,5,1,6,1.0,3.0,3.0,400.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15548,17473,19564,19564,0,1,1,3,1.0,1.0,0.0,444.0,2,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15549,17475,19567,19567,0,3,2,2,1.0,1.0,2.0,333.0,1,1125,10.0,10.0,6.0,10.0,10.0,8.0,1,1
15550,17476,19568,19568,0,1,1,3,2.0,1.0,1.0,714.0,2,31,10.0,10.0,10.0,10.0,10.0,10.0,1,1
15551,17477,19570,19570,0,1,2,2,1.0,1.0,0.0,114.0,1,1125,2.0,2.0,2.0,2.0,2.0,2.0,0,11
15552,17478,19571,19571,0,1,2,2,1.0,1.0,0.0,130.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,11
15553,17479,19572,19572,0,25,1,4,1.0,1.0,2.0,249.0,15,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15554,17481,19575,19575,0,17,1,4,1.0,1.0,1.0,206.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
15555,17482,19577,19577,0,7,1,5,1.0,1.0,3.0,90.0,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,1
15556,17483,19578,19578,0,1,2,3,1.0,1.0,2.0,240.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15557,17484,19579,19579,0,15,2,1,1.0,1.0,2.0,652.0,1,400,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15558,17485,19580,19580,0,1,2,3,1.0,1.0,2.0,240.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15559,17486,19583,19583,0,19,1,6,1.0,2.0,5.0,450.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15560,17487,19584,19584,0,6,2,1,1.0,1.0,1.0,96.0,1,5,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15561,17489,19589,19589,0,1,1,3,1.0,1.0,3.0,190.0,4,60,10.0,10.0,10.0,10.0,10.0,10.0,1,8
15562,17491,19591,19591,0,2,1,2,1.0,1.0,1.0,856.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
15563,17492,19592,19592,0,1,2,2,1.0,1.0,1.0,112.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,10
15564,17493,19593,19593,0,1,1,6,1.0,2.0,2.0,714.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
15565,17494,19594,19594,0,1,1,4,1.0,1.0,1.0,362.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
15566,17495,19595,19595,0,1,1,4,1.0,1.0,1.0,362.0,1,1125,8.0,10.0,10.0,8.0,10.0,10.0,1,11
15567,17496,19596,19596,0,1,1,4,1.0,1.0,1.0,362.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
15568,17497,19597,19597,0,1,1,2,1.0,1.0,1.0,285.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
15569,17498,19598,19598,0,1,1,2,1.0,1.0,1.0,285.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
15570,17499,19599,19599,0,10,2,1,1.0,1.0,1.0,100.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15571,17500,19600,19600,0,2,1,4,1.0,1.0,1.0,552.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,13
15572,17501,19601,19601,0,24,2,4,1.0,1.0,1.0,581.0,1,58,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15573,17502,19602,19602,0,4,2,3,1.0,2.0,2.0,375.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15574,17503,19603,19603,0,2,1,6,1.0,2.0,2.0,856.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,13
15575,17504,19604,19604,0,1,1,4,1.0,1.0,4.0,428.0,2,1125,8.0,10.0,6.0,6.0,10.0,10.0,0,1
15576,17505,19605,19605,0,2,1,4,1.0,1.0,1.0,476.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,13
15577,17506,19606,19606,1,2,1,2,1.0,1.0,1.0,685.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,23
15578,17507,19607,19607,1,2,1,2,1.0,1.0,1.0,799.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,23
15579,17510,19610,19610,0,2,1,6,1.0,2.0,2.0,638.0,1,30,10.0,10.0,10.0,10.0,8.0,8.0,1,13
15580,17511,19611,19611,0,2,1,7,1.0,3.0,3.0,809.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,13
15581,17512,19612,19612,0,1,2,4,2.0,2.0,2.0,402.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15582,17513,19613,19613,1,1,1,4,1.0,1.0,3.0,483.0,2,365,10.0,10.0,10.0,10.0,10.0,10.0,1,14
15583,17514,19614,19614,0,5,2,3,1.0,1.0,2.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15584,17515,19615,19615,1,2,2,2,1.0,1.0,1.0,266.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
15585,17516,19616,19616,0,21,1,4,1.0,1.0,2.0,244.0,3,1000,10.0,10.0,10.0,10.0,10.0,10.0,1,3
15586,17517,19617,19617,1,1,2,2,2.0,1.0,1.0,124.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
15587,17518,19618,19618,1,1,2,2,2.0,1.0,1.0,124.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
15588,17519,19619,19619,1,2,2,2,1.0,1.0,1.0,250.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,8
15589,17520,19620,19620,0,5,1,6,1.0,3.0,3.0,260.0,2,19,10.0,10.0,10.0,10.0,10.0,10.0,1,2
15590,17521,19621,19621,0,2,2,2,2.0,1.0,1.0,110.0,2,12,10.0,10.0,10.0,10.0,10.0,10.0,1,2
15591,17522,19622,19622,1,2,2,2,1.0,1.0,1.0,250.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
15592,17523,19623,19623,1,2,2,4,1.0,1.0,2.0,442.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
15593,17524,19624,19624,1,2,2,4,1.0,1.0,2.0,491.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
15594,17525,19625,19625,1,2,2,4,1.0,1.0,2.0,486.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
15595,17526,19626,19626,1,2,2,4,1.0,1.0,2.0,471.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
15596,17527,19627,19627,0,1,1,2,1.0,1.0,1.0,116.0,1,1125,9.0,9.0,10.0,10.0,9.0,10.0,1,9
15597,17528,19628,19628,0,1,1,2,1.0,1.0,1.0,155.0,5,1125,9.0,9.0,10.0,10.0,9.0,10.0,1,9
15598,17529,19629,19629,0,4,2,2,1.0,1.0,1.0,107.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
15599,17530,19630,19630,0,2,2,2,1.0,1.0,1.0,219.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
15600,17531,19631,19631,0,2,1,2,1.0,1.0,1.0,250.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15601,17532,19633,19633,0,2,1,4,1.0,2.0,1.0,241.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15602,17533,19634,19634,0,2,1,7,1.0,2.0,4.0,563.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15603,17534,19635,19635,0,2,1,6,1.0,2.0,4.0,604.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15604,17535,19636,19636,0,5,2,4,1.0,1.0,1.0,364.0,1,365,8.0,8.0,10.0,10.0,10.0,7.0,1,1
15605,17536,19637,19637,0,2,1,8,1.0,3.0,5.0,604.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15606,17537,19639,19639,0,1,1,2,1.0,1.0,2.0,167.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,11
15607,17538,19641,19641,0,1,1,2,1.0,1.0,2.0,167.0,1,1125,7.0,8.0,9.0,8.0,8.0,9.0,1,11
15608,17539,19642,19642,0,3,2,3,1.0,1.0,2.0,495.0,1,20,10.0,10.0,10.0,10.0,10.0,10.0,1,3
15609,17540,19643,19643,0,20,1,6,1.0,2.0,4.0,400.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15610,17541,19644,19644,0,2,1,9,1.0,1.0,4.0,245.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,7
15611,17542,19645,19645,0,2,1,8,2.0,3.0,6.0,523.0,10,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,9
15612,17546,19649,19649,0,2,1,5,2.0,3.0,3.0,763.0,90,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
15613,17547,19650,19650,0,8,1,2,1.0,1.0,1.0,574.0,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
15614,17548,19651,19651,0,3,2,2,1.0,1.0,1.0,88.0,1,333,10.0,10.0,9.0,10.0,10.0,10.0,1,5
15615,17549,19653,19653,1,3,2,1,1.0,1.0,1.0,122.0,1,15,9.0,9.0,10.0,10.0,9.0,9.0,1,6
15616,17550,19654,19654,0,8,2,4,1.0,2.0,1.0,121.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15617,17551,19655,19655,0,3,1,7,1.0,2.0,5.0,621.0,1,1125,10.0,10.0,10.0,10.0,10.0,8.0,1,4
15618,17552,19656,19656,0,3,1,6,1.0,2.0,4.0,402.0,3,365,9.0,10.0,10.0,9.0,10.0,10.0,1,1
15619,17554,19658,19658,0,1,1,2,1.0,1.0,2.0,177.0,2,12,8.0,10.0,10.0,10.0,10.0,10.0,1,2
15620,17555,19663,19663,0,7,2,2,1.0,3.0,3.0,120.0,90,900,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15621,17557,19665,19665,0,19,1,6,1.0,2.0,2.0,606.0,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15622,17558,19666,19666,0,2,4,2,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15623,17559,19668,19668,0,2,1,3,1.0,2.0,3.0,150.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
15624,17560,19669,19669,0,4,2,1,2.0,1.0,1.0,96.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
15625,17561,19670,19670,0,1,1,4,1.0,1.0,2.0,952.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15626,17562,19671,19671,0,3,2,6,2.5,3.0,3.0,400.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
15627,17563,19672,19672,0,12,1,4,1.0,1.0,2.0,815.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15628,17564,19674,19674,0,1,1,6,1.0,2.0,2.0,400.0,4,21,5.0,5.0,5.0,5.0,5.0,5.0,0,1
15629,17565,19675,19675,1,1,1,6,2.0,3.0,3.0,612.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,6
15630,17566,19678,19678,0,6,1,2,1.0,1.0,1.0,285.0,2,6,10.0,8.0,10.0,10.0,10.0,10.0,0,1
15631,17567,19679,19679,1,1,2,2,1.0,1.0,1.0,150.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
15632,17568,19680,19680,1,1,2,2,1.0,1.0,1.0,150.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
15633,17569,19681,19681,1,1,2,5,1.0,1.0,2.0,350.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
15634,17570,19682,19682,1,1,2,3,1.0,1.0,1.0,250.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
15635,17572,19685,19685,0,1,2,2,1.0,1.0,1.0,240.0,1,1125,10.0,10.0,9.0,10.0,10.0,9.0,1,7
15636,17573,19686,19686,0,1,2,2,1.0,1.0,1.0,100.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
15637,17574,19687,19687,0,2,1,2,1.0,1.0,3.0,179.0,3,365,10.0,10.0,10.0,10.0,10.0,10.0,1,11
15638,17575,19688,19688,1,1,1,3,1.0,1.0,2.0,325.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
15639,17576,19689,19689,0,5,1,3,1.0,1.0,1.0,470.0,2,1125,9.0,8.0,7.0,8.0,9.0,8.0,1,5
