,Unnamed: 0,Unnamed: 0.1,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
262,283,283,0,4,1,5,1.0,2.0,2.0,963.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,4
263,284,284,0,1,1,3,1.0,2.0,2.0,466.0,5,1125,7.0,4.0,8.0,8.0,7.0,7.0,0,1
264,285,285,0,1,2,3,2.0,1.0,2.0,285.0,2,31,9.0,9.0,10.0,10.0,10.0,9.0,0,1
265,286,286,1,6,1,3,1.0,2.0,3.0,424.0,3,180,10.0,10.0,10.0,10.0,10.0,10.0,0,2
266,287,287,0,2,1,2,1.0,1.0,1.0,230.0,2,1125,9.0,9.0,9.0,10.0,9.0,9.0,0,12
267,289,289,0,6,2,2,1.0,1.0,2.0,578.0,1,365,10.0,10.0,10.0,10.0,8.0,10.0,0,1
268,290,290,0,2,1,2,1.0,3.0,1.0,200.0,180,1095,5.0,5.0,5.0,5.0,5.0,5.0,0,1
269,291,291,0,3,1,7,2.0,2.0,4.0,440.0,2,2147483647,9.0,9.0,10.0,10.0,10.0,9.0,1,1
270,293,293,0,8,2,1,1.0,1.0,1.0,367.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
271,294,294,0,2,1,4,1.0,3.0,3.0,952.0,1,5,8.0,8.0,10.0,10.0,8.0,8.0,0,1
272,295,295,0,1,1,2,1.0,1.0,1.0,161.0,2,1095,9.0,9.0,10.0,10.0,8.0,9.0,1,6
273,296,296,0,1,2,2,1.0,1.0,1.0,143.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
274,297,297,0,1,2,2,2.5,1.0,1.0,162.0,2,90,8.0,8.0,10.0,10.0,10.0,9.0,1,8
275,298,298,0,1,1,6,1.0,2.0,5.0,466.0,4,1125,10.0,9.0,10.0,10.0,10.0,9.0,1,19
276,299,299,0,6,2,1,1.0,1.0,1.0,322.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
277,301,301,0,18,2,1,1.0,1.0,1.0,385.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
278,302,302,0,15,2,4,1.0,2.0,2.0,76.0,1,1125,9.0,8.0,9.0,9.0,9.0,9.0,0,3
279,303,303,0,15,2,4,1.0,2.0,1.0,76.0,1,1125,9.0,9.0,9.0,10.0,9.0,9.0,0,3
280,304,304,1,1,1,3,1.0,1.0,1.0,665.0,3,1125,10.0,10.0,10.0,10.0,9.0,9.0,0,4
281,305,305,0,5,1,4,1.0,1.0,2.0,362.0,3,370,9.0,9.0,10.0,10.0,9.0,8.0,0,1
282,306,306,0,27,2,3,1.0,1.0,2.0,481.0,1,7,10.0,10.0,10.0,10.0,9.0,8.0,0,1
283,307,307,0,1,1,2,1.0,1.0,1.0,476.0,365,1125,9.0,8.0,10.0,9.0,10.0,8.0,0,1
284,308,308,0,1,2,2,1.0,1.0,1.0,95.0,3,360,9.0,10.0,10.0,9.0,10.0,9.0,1,2
285,310,310,0,13,2,2,1.0,1.0,1.0,326.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
286,311,311,0,3,1,4,1.0,2.0,1.0,443.0,3,60,9.0,9.0,9.0,9.0,9.0,9.0,0,7
287,312,312,0,2,2,1,1.0,1.0,1.0,193.0,1,120,8.0,7.0,9.0,8.0,7.0,7.0,0,1
288,313,313,0,1,4,2,1.0,1.0,4.0,402.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
289,314,314,0,5,1,2,1.0,1.0,1.0,847.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
290,315,315,0,3,1,3,1.0,1.0,1.0,655.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
291,317,317,0,5,2,1,1.0,1.0,1.0,722.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
292,318,318,0,2,3,3,1.0,1.0,2.0,714.0,3,365,9.0,9.0,8.0,9.0,10.0,9.0,1,4
293,319,319,0,1,3,2,1.0,1.0,1.0,400.0,1,29,9.0,9.0,10.0,10.0,10.0,10.0,1,6
294,320,320,0,1,1,3,1.0,1.0,1.0,177.0,4,180,10.0,9.0,10.0,10.0,10.0,9.0,1,2
295,321,321,0,2,3,3,1.0,1.0,3.0,714.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4
297,323,323,0,1,1,3,1.0,2.0,3.0,171.0,60,1125,4.0,2.0,8.0,4.0,8.0,6.0,0,1
298,324,324,1,1,1,6,2.0,2.0,2.0,685.0,2,30,10.0,10.0,10.0,9.0,10.0,10.0,1,1
299,325,325,0,1,2,5,2.0,2.0,0.0,666.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,13
300,326,326,0,1,4,2,2.0,1.0,1.0,105.0,1,1125,9.0,9.0,10.0,9.0,10.0,9.0,0,1
301,327,327,0,2,2,2,1.0,1.0,1.0,285.0,1,240,5.0,5.0,5.0,5.0,5.0,5.0,0,1
303,329,329,1,1,1,3,1.0,2.0,2.0,582.0,95,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
304,330,330,0,2,1,4,1.0,1.0,1.0,805.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
306,332,332,1,5,1,2,1.0,1.0,2.0,428.0,7,30,9.0,9.0,9.0,10.0,10.0,9.0,1,1
307,333,333,1,1,1,4,1.0,1.0,3.0,529.0,4,365,9.0,9.0,9.0,9.0,10.0,9.0,0,1
308,334,334,0,9,2,1,1.0,1.0,1.0,372.0,1,14,5.0,5.0,5.0,5.0,5.0,5.0,0,1
311,337,337,0,3,2,2,1.0,1.0,2.0,402.0,1,365,4.0,6.0,8.0,6.0,6.0,6.0,0,1
312,338,338,0,2,2,1,1.0,1.0,1.0,175.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
313,339,339,0,1,1,2,1.0,1.0,2.0,333.0,3,1125,9.0,9.0,10.0,9.0,8.0,9.0,0,2
314,340,340,0,1,1,4,1.0,1.0,3.0,483.0,3,1125,7.0,8.0,8.0,8.0,8.0,7.0,0,7
315,341,341,0,1,2,2,1.0,1.0,1.0,425.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
316,343,343,1,1,3,2,1.0,1.0,1.0,381.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,16
317,344,344,1,1,1,2,1.0,1.0,1.0,285.0,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,16
318,345,345,1,1,3,2,1.0,1.0,1.0,333.0,1,1125,9.0,10.0,10.0,10.0,10.0,9.0,1,16
319,346,346,1,1,1,2,1.0,1.0,1.0,333.0,1,1125,9.0,10.0,10.0,10.0,10.0,10.0,1,16
320,347,347,0,1,2,2,1.0,1.0,2.0,200.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
322,349,349,1,5,2,2,1.0,1.0,1.0,114.0,20,1125,10.0,9.0,10.0,10.0,9.0,9.0,0,11
323,350,350,0,10,1,2,1.0,1.0,2.0,300.0,3,90,10.0,9.0,9.0,10.0,9.0,9.0,0,1
325,352,352,0,6,2,1,1.0,1.0,1.0,571.0,2,180,5.0,5.0,5.0,5.0,5.0,5.0,0,1
326,353,353,1,1,1,3,1.0,1.0,2.0,476.0,6,1124,10.0,10.0,10.0,10.0,10.0,10.0,1,7
327,354,354,0,1,1,4,1.0,1.0,1.0,381.0,3,1125,10.0,10.0,10.0,10.0,8.0,9.0,0,2
328,355,355,0,6,2,1,1.0,1.0,1.0,169.0,1,180,5.0,5.0,5.0,5.0,5.0,5.0,0,1
329,356,356,1,1,1,3,1.0,1.0,1.0,639.0,10,1125,10.0,10.0,10.0,10.0,10.0,9.0,0,7
330,357,357,1,1,1,3,1.0,1.0,1.0,428.0,6,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,7
331,358,358,1,1,1,4,1.0,1.0,2.0,223.0,2,180,10.0,10.0,10.0,10.0,10.0,9.0,1,5
332,359,359,0,1,3,2,1.0,1.0,2.0,333.0,1,90,9.0,9.0,10.0,10.0,10.0,9.0,1,6
333,360,360,0,1,3,2,1.0,1.0,1.0,246.0,1,90,10.0,10.0,10.0,10.0,10.0,10.0,1,6
334,361,361,1,1,1,5,1.0,1.0,2.0,314.0,2,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,9
335,362,362,1,1,1,3,1.0,1.0,2.0,209.0,2,365,10.0,9.0,10.0,10.0,10.0,9.0,1,9
336,363,363,1,1,1,3,1.0,1.0,2.0,190.0,2,2500,9.0,9.0,10.0,10.0,10.0,9.0,1,9
337,365,365,0,1,2,2,1.0,1.0,1.0,523.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,3
338,366,366,0,8,2,2,1.0,1.0,1.0,289.0,1,1825,5.0,5.0,5.0,5.0,5.0,5.0,0,1
339,367,367,0,1,1,6,2.0,2.0,4.0,761.0,2,180,9.0,10.0,10.0,10.0,10.0,10.0,0,15
341,369,369,0,4,2,1,1.0,1.0,1.0,200.0,2,1125,10.0,8.0,10.0,9.0,10.0,9.0,0,1
342,370,370,0,1,2,2,1.0,1.0,1.0,333.0,3,15,10.0,10.0,10.0,10.0,10.0,10.0,0,1
344,372,372,0,4,2,1,1.0,1.0,1.0,326.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
345,373,373,0,1,1,2,1.0,1.0,0.0,201.0,3,300,10.0,9.0,9.0,9.0,10.0,9.0,0,1
346,374,374,0,4,2,2,1.0,1.0,1.0,952.0,1,10,5.0,5.0,5.0,5.0,5.0,5.0,0,2
347,375,375,0,1,3,2,1.0,1.0,1.0,333.0,1,180,9.0,9.0,9.0,9.0,10.0,9.0,1,6
348,376,376,0,3,1,3,1.0,1.0,1.0,402.0,5,21,10.0,10.0,10.0,10.0,10.0,10.0,0,7
349,377,377,0,1,1,4,1.0,1.0,1.0,952.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
350,378,378,0,4,2,2,1.0,1.0,3.0,61.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
351,379,379,0,1,1,2,1.0,1.0,1.0,666.0,1,1125,9.0,10.0,10.0,10.0,9.0,9.0,0,1
353,381,381,0,3,1,5,1.0,1.0,3.0,634.0,2,1125,10.0,10.0,9.0,10.0,10.0,10.0,0,4
355,383,383,0,3,1,4,1.0,1.0,2.0,475.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,4
357,385,385,0,3,1,2,1.0,1.0,1.0,171.0,1,1125,9.0,10.0,9.0,9.0,9.0,9.0,1,21
358,386,386,0,3,1,2,1.0,1.0,1.0,162.0,1,1125,9.0,10.0,9.0,10.0,9.0,10.0,1,21
359,387,387,0,3,1,4,1.0,1.0,2.0,171.0,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,21
362,390,390,0,3,1,8,2.0,2.0,4.0,529.0,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,21
363,391,391,0,6,2,1,1.0,1.0,1.0,199.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
364,392,392,0,3,1,6,1.0,1.0,4.0,333.0,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,21
365,393,393,0,3,1,3,1.0,1.0,2.0,305.0,3,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,7
366,394,394,1,5,2,2,1.0,1.0,1.0,124.0,7,1125,9.0,10.0,9.0,10.0,9.0,9.0,0,11
367,395,395,0,1,1,3,1.0,1.0,3.0,666.0,1,1,7.0,10.0,7.0,7.0,9.0,7.0,0,3
369,397,397,1,1,1,4,1.0,1.0,3.0,244.0,2,1125,8.0,8.0,9.0,9.0,9.0,8.0,0,8
370,399,399,0,3,2,1,1.0,1.0,1.0,238.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
371,400,400,0,1,1,2,1.0,1.0,1.0,224.0,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,13
372,401,401,0,2,2,1,2.0,1.0,1.0,476.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
373,402,402,0,3,2,4,1.0,1.0,1.0,523.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
374,403,403,0,4,2,1,1.0,1.0,1.0,163.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,2
376,405,405,0,1,1,3,1.0,1.0,3.0,238.0,2,30,9.0,9.0,10.0,10.0,8.0,8.0,1,7
377,406,406,0,1,1,3,1.0,1.0,1.0,500.0,4,21,10.0,9.0,10.0,10.0,10.0,10.0,0,1
378,407,407,1,1,1,4,1.0,2.0,3.0,483.0,4,20,10.0,10.0,10.0,10.0,10.0,10.0,0,2
379,408,408,0,1,2,2,1.0,1.0,1.0,632.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
380,409,409,0,1,1,4,1.0,1.0,2.0,904.0,1,1125,10.0,10.0,10.0,10.0,8.0,8.0,0,2
381,410,410,0,5,2,2,1.0,1.0,1.0,299.0,3,10,10.0,10.0,6.0,8.0,6.0,10.0,0,1
382,411,411,0,5,1,2,1.0,2.0,1.0,809.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,3
383,412,412,0,1,1,2,1.0,1.0,1.0,181.0,1,90,9.0,8.0,9.0,9.0,8.0,9.0,0,6
384,413,413,0,1,2,4,1.0,1.0,1.0,476.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
385,414,414,0,1,3,2,1.0,1.0,0.0,217.0,2,365,9.0,9.0,9.0,9.0,9.0,9.0,1,13
386,415,415,0,1,1,2,1.0,1.0,0.0,236.0,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
387,416,416,0,1,3,2,1.0,1.0,1.0,179.0,2,365,9.0,9.0,10.0,10.0,10.0,10.0,1,13
388,417,417,0,1,3,2,1.0,1.0,1.0,188.0,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
389,418,418,0,1,1,4,1.0,1.0,1.0,274.0,2,365,9.0,9.0,10.0,10.0,9.0,9.0,1,13
390,419,419,0,1,3,4,1.0,1.0,3.0,206.0,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
391,421,421,0,1,3,4,1.0,1.0,0.0,201.0,2,365,9.0,9.0,9.0,9.0,9.0,9.0,1,13
392,422,422,0,1,3,4,1.0,1.0,1.0,196.0,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
393,423,423,0,1,3,4,1.0,1.0,1.0,179.0,2,365,9.0,8.0,9.0,10.0,9.0,9.0,1,13
394,424,424,0,1,1,6,2.0,2.0,5.0,489.0,2,365,9.0,9.0,10.0,10.0,10.0,9.0,1,13
395,425,425,0,5,1,5,1.0,2.0,5.0,497.0,30,1125,9.0,8.0,9.0,9.0,10.0,9.0,1,1
397,427,427,0,8,1,6,2.0,3.0,4.0,647.0,1,90,10.0,9.0,10.0,10.0,9.0,9.0,0,1
398,428,428,0,1,1,4,2.0,2.0,2.0,555.0,1,1125,9.0,10.0,9.0,10.0,10.0,9.0,1,8
400,430,430,0,4,2,1,1.0,1.0,1.0,282.0,2,30,8.0,8.0,10.0,10.0,8.0,10.0,0,1
402,432,432,0,1,1,5,2.0,2.0,5.0,644.0,150,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,1
403,433,433,0,1,1,4,2.0,2.0,1.0,362.0,1,30,7.0,8.0,10.0,10.0,10.0,8.0,0,8
404,434,434,0,1,1,5,1.0,2.0,2.0,164.0,1,1125,8.0,4.0,9.0,10.0,9.0,9.0,1,1
405,435,435,0,1,1,3,1.0,1.0,1.0,716.0,3,1125,9.0,10.0,10.0,9.0,7.0,8.0,0,1
406,436,436,0,1,1,5,1.0,2.0,5.0,270.0,5,365,10.0,9.0,10.0,10.0,10.0,10.0,1,9
407,437,437,0,1,1,2,1.0,1.0,2.0,334.0,5,365,10.0,10.0,10.0,10.0,10.0,10.0,0,9
408,438,438,0,38,2,1,1.0,1.0,1.0,180.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
409,439,439,0,1,1,5,1.0,2.0,3.0,302.0,5,365,10.0,10.0,10.0,10.0,10.0,9.0,1,9
410,440,440,0,16,2,2,1.0,1.0,1.0,144.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
411,441,441,0,1,2,2,1.0,1.0,1.0,285.0,2,30,9.0,10.0,10.0,10.0,9.0,9.0,1,7
412,442,442,0,1,1,6,1.0,2.0,6.0,692.0,1,20,8.0,7.0,9.0,9.0,9.0,8.0,0,1
413,443,443,0,5,1,4,1.0,1.0,2.0,722.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,0,2
415,446,446,0,6,2,2,1.0,1.0,1.0,805.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
416,447,447,1,1,1,5,1.0,2.0,3.0,483.0,2,60,10.0,10.0,10.0,10.0,10.0,9.0,1,13
417,448,448,0,4,2,2,1.0,1.0,0.0,125.0,1,60,10.0,10.0,10.0,10.0,9.0,10.0,0,1
418,449,449,0,1,2,1,1.0,1.0,1.0,966.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
419,450,450,0,2,1,4,1.0,1.0,1.0,276.0,15,365,6.0,10.0,4.0,6.0,8.0,6.0,0,10
420,451,451,0,2,1,4,1.0,1.0,1.0,200.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,10
421,453,453,0,1,1,4,1.0,2.0,2.0,250.0,5,365,10.0,10.0,10.0,10.0,9.0,10.0,1,9
422,454,454,0,2,2,1,1.0,1.0,0.0,80.0,1,500,9.0,8.0,10.0,10.0,10.0,9.0,0,12
423,455,455,0,1,1,6,2.0,2.0,6.0,734.0,3,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,2
424,456,456,0,5,1,4,1.0,1.0,2.0,476.0,1,1125,9.0,9.0,10.0,10.0,10.0,10.0,0,1
425,457,457,0,2,2,2,2.0,1.0,2.0,228.0,1,15,10.0,10.0,10.0,10.0,10.0,10.0,0,1
426,458,458,0,3,1,8,1.0,2.0,5.0,310.0,1,1125,8.0,9.0,9.0,9.0,9.0,8.0,1,21
427,459,459,0,1,1,8,2.0,3.0,4.0,696.0,3,1125,9.0,9.0,10.0,9.0,10.0,9.0,0,11
428,460,460,0,3,1,8,1.0,2.0,5.0,310.0,1,1125,8.0,9.0,9.0,9.0,10.0,8.0,1,21
429,461,461,0,3,1,4,1.0,1.0,0.0,280.0,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,21
431,466,466,0,2,2,2,1.0,1.0,1.0,157.0,30,1125,10.0,9.0,10.0,10.0,9.0,10.0,0,1
432,467,467,0,6,1,4,1.0,3.0,3.0,736.0,2,60,10.0,10.0,10.0,10.0,10.0,10.0,0,1
433,468,468,0,1,2,2,2.5,1.0,1.0,190.0,2,90,9.0,6.0,9.0,8.0,9.0,7.0,0,8
434,469,469,0,6,2,2,1.0,1.0,2.0,193.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
435,470,470,0,2,2,1,1.0,1.0,1.0,137.0,5,400,8.0,10.0,10.0,10.0,9.0,9.0,0,12
436,471,471,1,1,2,1,1.0,1.0,1.0,133.0,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
437,472,472,1,1,2,2,1.0,1.0,1.0,171.0,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
438,473,473,0,5,2,2,1.0,1.0,1.0,244.0,1,1125,9.0,9.0,10.0,10.0,9.0,10.0,0,3
439,475,475,0,12,1,3,1.0,2.0,2.0,268.0,360,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
440,476,476,0,1,1,3,1.0,1.0,2.0,285.0,4,1125,9.0,9.0,10.0,10.0,9.0,9.0,0,1
443,479,479,0,4,1,5,1.0,2.0,2.0,381.0,14,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
444,480,480,0,1,1,4,1.0,1.0,3.0,231.0,1,40,10.0,10.0,10.0,10.0,10.0,9.0,1,5
445,481,481,0,3,2,4,1.0,1.0,1.0,723.0,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
446,482,482,0,1,1,4,1.0,2.0,2.0,952.0,3,1125,10.0,6.0,6.0,4.0,8.0,8.0,0,5
447,483,483,1,1,2,2,1.0,1.0,1.0,238.0,3,28,9.0,10.0,10.0,10.0,9.0,9.0,1,2
448,484,484,0,4,2,2,1.0,1.0,1.0,150.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,1,3
449,485,485,0,1,2,2,1.0,1.0,1.0,190.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,5
450,486,486,1,1,1,4,1.0,1.0,2.0,295.0,2,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,9
451,487,487,0,12,2,1,1.0,1.0,1.0,407.0,1,1125,10.0,10.0,10.0,10.0,6.0,6.0,0,1
452,488,488,1,1,1,3,1.0,1.0,1.0,400.0,1,365,9.0,9.0,10.0,10.0,9.0,9.0,0,3
453,489,489,1,1,1,3,1.0,1.0,1.0,428.0,2,365,9.0,9.0,10.0,10.0,10.0,9.0,0,3
454,490,490,0,2,2,4,1.0,1.0,2.0,352.0,1,20,8.0,9.0,9.0,10.0,10.0,9.0,0,19
456,492,492,0,1,2,2,1.0,1.0,1.0,129.0,2,30,9.0,10.0,10.0,10.0,8.0,9.0,1,7
457,493,493,0,4,1,5,1.0,2.0,3.0,519.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
458,494,494,0,18,2,1,1.0,1.0,1.0,385.0,1,30,9.0,9.0,9.0,9.0,8.0,9.0,0,1
459,495,495,0,1,2,1,0.0,1.0,0.0,95.0,1,1125,10.0,9.0,10.0,10.0,9.0,10.0,0,6
460,496,496,0,6,2,6,2.0,3.0,3.0,866.0,1,1125,10.0,9.0,10.0,10.0,9.0,10.0,0,2
461,497,497,0,5,1,4,1.0,2.0,2.0,400.0,10,365,9.0,9.0,9.0,10.0,9.0,9.0,0,2
462,498,498,1,5,1,3,1.0,1.0,2.0,163.0,2,365,9.0,9.0,10.0,10.0,9.0,9.0,0,1
463,499,499,0,1,1,4,1.0,2.0,3.0,266.0,90,720,5.0,5.0,5.0,5.0,5.0,5.0,0,1
464,500,500,0,5,2,4,1.0,1.0,2.0,722.0,2,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
465,501,501,0,6,1,1,1.0,1.0,1.0,124.0,30,1125,9.0,9.0,10.0,10.0,8.0,9.0,0,1
466,502,502,0,5,2,3,1.0,1.0,1.0,293.0,1,1125,9.0,10.0,10.0,10.0,10.0,9.0,0,2
468,504,504,0,2,2,2,1.0,1.0,1.0,238.0,2,7,7.0,8.0,9.0,10.0,7.0,8.0,0,1
469,505,505,0,1,1,4,1.0,1.0,1.0,761.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
470,506,506,0,1,1,1,1.0,1.0,1.0,761.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
472,508,508,0,2,2,2,1.0,1.0,2.0,190.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
473,509,509,0,3,1,4,1.0,2.0,1.0,797.0,1,15,5.0,5.0,5.0,5.0,5.0,5.0,0,1
475,511,511,0,1,2,2,1.0,1.0,1.0,476.0,2,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,1
476,512,512,0,2,2,1,1.0,1.0,1.0,190.0,3,150,10.0,10.0,10.0,10.0,10.0,10.0,0,1
477,513,513,0,6,2,1,1.0,1.0,1.0,181.0,3,6,5.0,5.0,5.0,5.0,5.0,5.0,0,1
478,514,514,0,2,2,2,1.0,1.0,1.0,217.0,20,45,9.0,8.0,9.0,10.0,9.0,9.0,0,2
479,515,515,0,2,2,1,1.0,1.0,1.0,99.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,0,12
481,517,517,0,3,1,5,1.0,2.0,3.0,330.0,2,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,17
482,518,518,0,6,1,1,1.0,1.0,1.0,904.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
483,519,519,0,6,2,2,2.0,1.0,1.0,334.0,3,100,5.0,5.0,5.0,5.0,5.0,5.0,1,3
484,520,520,1,1,1,3,2.0,1.0,2.0,333.0,2,365,9.0,9.0,9.0,9.0,7.0,9.0,0,5
485,521,521,0,1,1,3,1.0,1.0,3.0,124.0,2,30,10.0,10.0,10.0,10.0,9.0,10.0,1,7
486,522,522,0,2,2,2,1.0,1.0,1.0,151.0,1,20,10.0,10.0,10.0,10.0,10.0,10.0,0,2
487,525,525,0,1,1,4,1.0,1.0,1.0,371.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
488,526,526,1,2,2,1,2.0,1.0,0.0,100.0,2,180,10.0,9.0,10.0,10.0,10.0,9.0,0,2
489,527,527,0,1,1,2,1.0,1.0,2.0,238.0,1,30,9.0,9.0,9.0,9.0,9.0,8.0,1,4
490,528,528,0,1,3,2,1.0,1.0,3.0,571.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
491,529,529,0,1,1,2,1.0,1.0,1.0,666.0,4,30,10.0,10.0,10.0,10.0,8.0,10.0,0,1
492,530,530,0,1,1,5,1.0,3.0,4.0,241.0,1,90,9.0,9.0,10.0,10.0,10.0,9.0,1,3
493,531,531,0,3,3,5,1.0,2.0,3.0,521.0,2,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,17
494,532,532,0,3,1,3,1.0,1.0,2.0,330.0,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,17
495,533,533,0,2,1,8,1.0,3.0,2.0,571.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
496,535,535,0,2,2,1,1.0,1.0,1.0,666.0,2,20,5.0,5.0,5.0,5.0,5.0,5.0,1,1
497,536,536,0,4,2,2,1.0,1.0,1.0,75.0,1,15,10.0,10.0,10.0,10.0,10.0,10.0,1,1
499,538,538,0,1,1,2,1.0,1.0,2.0,788.0,1,30,9.0,9.0,9.0,9.0,10.0,9.0,1,4
500,539,539,0,5,2,1,1.0,1.0,1.0,238.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
501,540,540,0,5,2,2,1.0,1.0,1.0,333.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
502,541,541,0,11,1,4,1.0,1.0,2.0,943.0,2,90,10.0,9.0,10.0,10.0,10.0,10.0,0,1
503,542,542,0,5,1,2,1.0,1.0,1.0,734.0,2,360,10.0,9.0,9.0,10.0,10.0,9.0,1,1
504,543,543,0,6,2,1,1.0,1.0,0.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
505,544,544,0,1,2,3,1.0,1.0,1.0,714.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
508,547,547,0,5,2,3,1.0,1.0,3.0,193.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
509,548,548,0,1,2,2,1.0,1.0,1.0,124.0,1,1125,9.0,9.0,9.0,10.0,9.0,9.0,0,6
511,551,551,0,4,1,6,1.0,1.0,1.0,385.0,5,1125,9.0,9.0,9.0,9.0,10.0,9.0,0,1
512,552,552,0,1,3,2,1.0,1.0,1.0,120.0,1,45,9.0,9.0,10.0,9.0,10.0,9.0,1,6
513,553,553,0,9,2,2,1.0,1.0,1.0,135.0,1,360,10.0,10.0,10.0,10.0,9.0,10.0,1,2
514,555,555,0,1,2,3,1.0,1.0,3.0,723.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
